"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year"
"Minnesota Timberwolves","Utah Jazz",102,108,"Wed, Mar 28, 2007",2007-03-28,0,1,0,2007
"Philadelphia 76ers","Washington Wizards",108,111,"Wed, Mar 28, 2007",2007-03-28,0,0,0,2007
"Detroit Pistons","Chicago Bulls",81,83,"Thu, Mar 29, 2007",2007-03-29,0,0,0,2007
"Phoenix Suns","Golden State Warriors",119,124,"Thu, Mar 29, 2007",2007-03-29,0,0,0,2007
"Memphis Grizzlies","Portland Trail Blazers",96,92,"Thu, Mar 29, 2007",2007-03-29,0,0,0,2007
"Milwaukee Bucks","Charlotte Bobcats",81,97,"Fri, Mar 30, 2007",2007-03-30,0,0,0,2007
"New York Knicks","Dallas Mavericks",103,105,"Fri, Mar 30, 2007",2007-03-30,0,0,0,2007
"New Jersey Nets","Detroit Pistons",105,110,"Fri, Mar 30, 2007",2007-03-30,0,0,1,2007
"Houston Rockets","Los Angeles Lakers",107,104,"Fri, Mar 30, 2007",2007-03-30,0,0,0,2007
"Miami Heat","Minnesota Timberwolves",92,77,"Fri, Mar 30, 2007",2007-03-30,0,0,0,2007
"Indiana Pacers","Orlando Magic",87,95,"Fri, Mar 30, 2007",2007-03-30,0,0,0,2007
"Boston Celtics","Philadelphia 76ers",82,88,"Fri, Mar 30, 2007",2007-03-30,0,0,0,2007
"Denver Nuggets","Phoenix Suns",108,125,"Fri, Mar 30, 2007",2007-03-30,0,0,1,2007
"Los Angeles Clippers","Sacramento Kings",105,101,"Fri, Mar 30, 2007",2007-03-30,0,0,0,2007
"Utah Jazz","San Antonio Spurs",93,102,"Fri, Mar 30, 2007",2007-03-30,0,0,0,2007
"Memphis Grizzlies","Seattle SuperSonics",93,120,"Fri, Mar 30, 2007",2007-03-30,0,1,0,2007
"Toronto Raptors","Washington Wizards",123,118,"Fri, Mar 30, 2007",2007-03-30,0,0,0,2007
"Cleveland Cavaliers","Chicago Bulls",112,108,"Sat, Mar 31, 2007",2007-03-31,0,0,0,2007
"Philadelphia 76ers","New Jersey Nets",82,86,"Sat, Mar 31, 2007",2007-03-31,0,1,1,2007
"New York Knicks","New Orleans/Oklahoma City Hornets",94,103,"Sat, Mar 31, 2007",2007-03-31,0,1,0,2007
"Los Angeles Clippers","Portland Trail Blazers",99,86,"Sat, Mar 31, 2007",2007-03-31,0,1,0,2007
"Chicago Bulls","Atlanta Hawks",105,97,"Sun, Apr 1, 2007",2007-04-01,0,1,0,2007
"Cleveland Cavaliers","Boston Celtics",96,98,"Sun, Apr 1, 2007",2007-04-01,0,1,0,2007
"Miami Heat","Detroit Pistons",88,94,"Sun, Apr 1, 2007",2007-04-01,0,0,0,2007
"Memphis Grizzlies","Golden State Warriors",117,122,"Sun, Apr 1, 2007",2007-04-01,0,0,0,2007
"Utah Jazz","Houston Rockets",86,83,"Sun, Apr 1, 2007",2007-04-01,0,0,0,2007
"San Antonio Spurs","Indiana Pacers",99,100,"Sun, Apr 1, 2007",2007-04-01,0,0,0,2007
"Sacramento Kings","Los Angeles Lakers",103,126,"Sun, Apr 1, 2007",2007-04-01,0,0,0,2007
"Washington Wizards","Milwaukee Bucks",121,107,"Sun, Apr 1, 2007",2007-04-01,0,0,0,2007
"Minnesota Timberwolves","Orlando Magic",105,104,"Sun, Apr 1, 2007",2007-04-01,0,0,0,2007
"Dallas Mavericks","Phoenix Suns",104,126,"Sun, Apr 1, 2007",2007-04-01,0,0,0,2007
"Denver Nuggets","Seattle SuperSonics",114,103,"Sun, Apr 1, 2007",2007-04-01,0,0,0,2007
"Charlotte Bobcats","Toronto Raptors",94,107,"Sun, Apr 1, 2007",2007-04-01,0,0,0,2007
"Washington Wizards","Charlotte Bobcats",102,122,"Tue, Apr 3, 2007",2007-04-03,0,0,0,2007
"Detroit Pistons","Indiana Pacers",100,85,"Tue, Apr 3, 2007",2007-04-03,0,0,0,2007
"Denver Nuggets","Los Angeles Lakers",111,105,"Tue, Apr 3, 2007",2007-04-03,0,0,0,2007
"Phoenix Suns","Memphis Grizzlies",116,111,"Tue, Apr 3, 2007",2007-04-03,0,0,0,2007
"Toronto Raptors","Miami Heat",89,92,"Tue, Apr 3, 2007",2007-04-03,0,0,0,2007
"New Orleans/Oklahoma City Hornets","Milwaukee Bucks",119,101,"Tue, Apr 3, 2007",2007-04-03,0,0,0,2007
"Cleveland Cavaliers","Minnesota Timberwolves",101,88,"Tue, Apr 3, 2007",2007-04-03,0,0,0,2007
"Dallas Mavericks","Sacramento Kings",97,93,"Tue, Apr 3, 2007",2007-04-03,0,0,0,2007
"Seattle SuperSonics","San Antonio Spurs",91,110,"Tue, Apr 3, 2007",2007-04-03,0,0,0,2007
"Sacramento Kings","Denver Nuggets",115,120,"Wed, Apr 4, 2007",2007-04-04,0,1,1,2007
"Chicago Bulls","Detroit Pistons",106,88,"Wed, Apr 4, 2007",2007-04-04,0,0,1,2007
"Golden State Warriors","Houston Rockets",110,99,"Wed, Apr 4, 2007",2007-04-04,0,0,0,2007
"Los Angeles Lakers","Los Angeles Clippers",82,90,"Wed, Apr 4, 2007",2007-04-04,0,1,0,2007
"Boston Celtics","Milwaukee Bucks",89,98,"Wed, Apr 4, 2007",2007-04-04,0,0,1,2007
"Atlanta Hawks","New Jersey Nets",86,101,"Wed, Apr 4, 2007",2007-04-04,0,0,0,2007
"Seattle SuperSonics","New Orleans/Oklahoma City Hornets",92,101,"Wed, Apr 4, 2007",2007-04-04,0,1,1,2007
"Philadelphia 76ers","New York Knicks",92,90,"Wed, Apr 4, 2007",2007-04-04,0,0,0,2007
"Toronto Raptors","Orlando Magic",111,108,"Wed, Apr 4, 2007",2007-04-04,0,1,0,2007
"Utah Jazz","Portland Trail Blazers",89,94,"Wed, Apr 4, 2007",2007-04-04,0,0,0,2007
"Charlotte Bobcats","Washington Wizards",108,100,"Wed, Apr 4, 2007",2007-04-04,0,1,1,2007
"Miami Heat","Cleveland Cavaliers",94,90,"Thu, Apr 5, 2007",2007-04-05,0,0,0,2007
"Phoenix Suns","San Antonio Spurs",85,92,"Thu, Apr 5, 2007",2007-04-05,0,0,0,2007
"Milwaukee Bucks","Atlanta Hawks",102,115,"Fri, Apr 6, 2007",2007-04-06,0,0,0,2007
"Miami Heat","Boston Celtics",88,85,"Fri, Apr 6, 2007",2007-04-06,0,1,0,2007
"Indiana Pacers","Charlotte Bobcats",112,102,"Fri, Apr 6, 2007",2007-04-06,0,0,0,2007
"New Jersey Nets","Chicago Bulls",74,105,"Fri, Apr 6, 2007",2007-04-06,0,0,0,2007
"Dallas Mavericks","Denver Nuggets",71,75,"Fri, Apr 6, 2007",2007-04-06,0,0,0,2007
"Portland Trail Blazers","Houston Rockets",85,78,"Fri, Apr 6, 2007",2007-04-06,0,0,0,2007
"Golden State Warriors","Memphis Grizzlies",116,104,"Fri, Apr 6, 2007",2007-04-06,0,0,0,2007
"Phoenix Suns","New Orleans/Oklahoma City Hornets",103,95,"Fri, Apr 6, 2007",2007-04-06,0,1,0,2007
"Minnesota Timberwolves","New York Knicks",99,94,"Fri, Apr 6, 2007",2007-04-06,0,0,0,2007
"Toronto Raptors","Philadelphia 76ers",94,85,"Fri, Apr 6, 2007",2007-04-06,0,0,0,2007
"Utah Jazz","Sacramento Kings",103,107,"Fri, Apr 6, 2007",2007-04-06,0,0,0,2007
"Los Angeles Lakers","Seattle SuperSonics",112,109,"Fri, Apr 6, 2007",2007-04-06,0,0,0,2007
"Cleveland Cavaliers","Washington Wizards",99,94,"Fri, Apr 6, 2007",2007-04-06,0,1,0,2007
"Portland Trail Blazers","Dallas Mavericks",74,86,"Sat, Apr 7, 2007",2007-04-07,0,1,1,2007
"Boston Celtics","Indiana Pacers",98,105,"Sat, Apr 7, 2007",2007-04-07,0,1,1,2007
"Denver Nuggets","Los Angeles Clippers",96,93,"Sat, Apr 7, 2007",2007-04-07,0,1,0,2007
"New York Knicks","Milwaukee Bucks",118,113,"Sat, Apr 7, 2007",2007-04-07,0,1,1,2007
"New Orleans/Oklahoma City Hornets","Minnesota Timberwolves",96,94,"Sat, Apr 7, 2007",2007-04-07,0,1,1,2007
"Washington Wizards","New Jersey Nets",114,120,"Sat, Apr 7, 2007",2007-04-07,0,1,1,2007
"Memphis Grizzlies","Orlando Magic",89,116,"Sat, Apr 7, 2007",2007-04-07,0,1,0,2007
"Golden State Warriors","San Antonio Spurs",99,112,"Sat, Apr 7, 2007",2007-04-07,0,1,0,2007
"Seattle SuperSonics","Utah Jazz",106,103,"Sat, Apr 7, 2007",2007-04-07,0,1,1,2007
"Cleveland Cavaliers","Detroit Pistons",82,87,"Sun, Apr 8, 2007",2007-04-08,0,0,0,2007
"Phoenix Suns","Los Angeles Lakers",115,107,"Sun, Apr 8, 2007",2007-04-08,0,0,0,2007
"Charlotte Bobcats","Miami Heat",111,103,"Sun, Apr 8, 2007",2007-04-08,0,0,0,2007
"Atlanta Hawks","Philadelphia 76ers",104,109,"Sun, Apr 8, 2007",2007-04-08,0,0,0,2007
"Houston Rockets","Sacramento Kings",112,106,"Sun, Apr 8, 2007",2007-04-08,0,0,0,2007
"Chicago Bulls","Toronto Raptors",89,103,"Sun, Apr 8, 2007",2007-04-08,0,0,0,2007
"Los Angeles Clippers","Dallas Mavericks",86,96,"Mon, Apr 9, 2007",2007-04-09,0,0,0,2007
"Los Angeles Lakers","Denver Nuggets",111,115,"Mon, Apr 9, 2007",2007-04-09,0,1,0,2007
"Utah Jazz","Golden State Warriors",102,126,"Mon, Apr 9, 2007",2007-04-09,0,0,0,2007
"Orlando Magic","Milwaukee Bucks",117,94,"Mon, Apr 9, 2007",2007-04-09,0,0,0,2007
"Toronto Raptors","Minnesota Timberwolves",111,100,"Mon, Apr 9, 2007",2007-04-09,0,1,0,2007
"Detroit Pistons","New York Knicks",91,83,"Mon, Apr 9, 2007",2007-04-09,0,1,0,2007
"Portland Trail Blazers","San Antonio Spurs",96,112,"Mon, Apr 9, 2007",2007-04-09,0,0,0,2007
"Houston Rockets","Seattle SuperSonics",95,90,"Mon, Apr 9, 2007",2007-04-09,0,1,0,2007
"Boston Celtics","Atlanta Hawks",96,104,"Tue, Apr 10, 2007",2007-04-10,0,0,0,2007
"Miami Heat","Charlotte Bobcats",82,92,"Tue, Apr 10, 2007",2007-04-10,0,0,0,2007
"New York Knicks","Chicago Bulls",69,98,"Tue, Apr 10, 2007",2007-04-10,0,1,0,2007
"Sacramento Kings","Memphis Grizzlies",112,100,"Tue, Apr 10, 2007",2007-04-10,0,0,0,2007
"Los Angeles Clippers","New Orleans/Oklahoma City Hornets",100,103,"Tue, Apr 10, 2007",2007-04-10,0,1,0,2007
"Indiana Pacers","Philadelphia 76ers",86,90,"Tue, Apr 10, 2007",2007-04-10,0,0,0,2007
"New Jersey Nets","Washington Wizards",96,92,"Tue, Apr 10, 2007",2007-04-10,0,0,0,2007
"Philadelphia 76ers","Boston Celtics",102,94,"Wed, Apr 11, 2007",2007-04-11,0,1,1,2007
"Orlando Magic","Detroit Pistons",99,104,"Wed, Apr 11, 2007",2007-04-11,0,0,0,2007
"Washington Wizards","Miami Heat",82,85,"Wed, Apr 11, 2007",2007-04-11,0,1,1,2007
"Indiana Pacers","Milwaukee Bucks",104,98,"Wed, Apr 11, 2007",2007-04-11,0,1,0,2007
"Dallas Mavericks","Minnesota Timberwolves",105,88,"Wed, Apr 11, 2007",2007-04-11,0,0,0,2007
"Seattle SuperSonics","Phoenix Suns",91,109,"Wed, Apr 11, 2007",2007-04-11,0,0,0,2007
"Houston Rockets","Portland Trail Blazers",99,95,"Wed, Apr 11, 2007",2007-04-11,0,0,0,2007
"Sacramento Kings","San Antonio Spurs",100,109,"Wed, Apr 11, 2007",2007-04-11,0,1,0,2007
"Denver Nuggets","Utah Jazz",115,106,"Wed, Apr 11, 2007",2007-04-11,0,0,0,2007
"New Jersey Nets","Cleveland Cavaliers",76,94,"Thu, Apr 12, 2007",2007-04-12,0,0,0,2007
"Los Angeles Clippers","Los Angeles Lakers",118,110,"Thu, Apr 12, 2007",2007-04-12,0,0,0,2007
"Washington Wizards","Atlanta Hawks",98,85,"Fri, Apr 13, 2007",2007-04-13,0,0,0,2007
"Milwaukee Bucks","Boston Celtics",104,102,"Fri, Apr 13, 2007",2007-04-13,0,0,0,2007
"Charlotte Bobcats","Chicago Bulls",81,100,"Fri, Apr 13, 2007",2007-04-13,0,0,0,2007
"Utah Jazz","Dallas Mavericks",104,89,"Fri, Apr 13, 2007",2007-04-13,0,0,0,2007
"Portland Trail Blazers","Los Angeles Clippers",89,107,"Fri, Apr 13, 2007",2007-04-13,0,0,1,2007
"Indiana Pacers","Miami Heat",96,100,"Fri, Apr 13, 2007",2007-04-13,0,0,0,2007
"San Antonio Spurs","Minnesota Timberwolves",110,91,"Fri, Apr 13, 2007",2007-04-13,0,0,0,2007
"New York Knicks","New Jersey Nets",86,100,"Fri, Apr 13, 2007",2007-04-13,0,0,1,2007
"Denver Nuggets","New Orleans/Oklahoma City Hornets",107,105,"Fri, Apr 13, 2007",2007-04-13,0,0,0,2007
"Los Angeles Lakers","Phoenix Suns",85,93,"Fri, Apr 13, 2007",2007-04-13,0,1,0,2007
"Golden State Warriors","Sacramento Kings",125,108,"Fri, Apr 13, 2007",2007-04-13,0,0,0,2007
"Detroit Pistons","Toronto Raptors",84,87,"Fri, Apr 13, 2007",2007-04-13,0,0,0,2007
"Atlanta Hawks","Cleveland Cavaliers",76,110,"Sat, Apr 14, 2007",2007-04-14,0,1,0,2007
"New Orleans/Oklahoma City Hornets","Houston Rockets",112,123,"Sat, Apr 14, 2007",2007-04-14,0,1,0,2007
"Denver Nuggets","Memphis Grizzlies",118,133,"Sat, Apr 14, 2007",2007-04-14,0,1,0,2007
"Charlotte Bobcats","Milwaukee Bucks",113,92,"Sat, Apr 14, 2007",2007-04-14,0,1,1,2007
"Orlando Magic","Philadelphia 76ers",104,87,"Sat, Apr 14, 2007",2007-04-14,0,0,0,2007
"Seattle SuperSonics","Portland Trail Blazers",102,108,"Sat, Apr 14, 2007",2007-04-14,0,0,1,2007
"Phoenix Suns","Utah Jazz",126,98,"Sat, Apr 14, 2007",2007-04-14,0,1,1,2007
"San Antonio Spurs","Dallas Mavericks",86,91,"Sun, Apr 15, 2007",2007-04-15,0,0,0,2007
"Philadelphia 76ers","Detroit Pistons",102,91,"Sun, Apr 15, 2007",2007-04-15,0,1,0,2007
"Minnesota Timberwolves","Golden State Warriors",108,121,"Sun, Apr 15, 2007",2007-04-15,0,0,0,2007
"New Jersey Nets","Indiana Pacers",111,107,"Sun, Apr 15, 2007",2007-04-15,0,0,0,2007
"Sacramento Kings","Los Angeles Clippers",105,100,"Sun, Apr 15, 2007",2007-04-15,0,0,0,2007
"Seattle SuperSonics","Los Angeles Lakers",98,109,"Sun, Apr 15, 2007",2007-04-15,0,1,0,2007
"Boston Celtics","Orlando Magic",86,88,"Sun, Apr 15, 2007",2007-04-15,0,0,1,2007
"New York Knicks","Toronto Raptors",105,107,"Sun, Apr 15, 2007",2007-04-15,0,0,0,2007
"Chicago Bulls","Washington Wizards",101,68,"Sun, Apr 15, 2007",2007-04-15,0,0,0,2007
"Minnesota Timberwolves","Denver Nuggets",107,122,"Mon, Apr 16, 2007",2007-04-16,0,1,0,2007
"Phoenix Suns","Houston Rockets",117,120,"Mon, Apr 16, 2007",2007-04-16,0,0,0,2007
"San Antonio Spurs","Memphis Grizzlies",91,101,"Mon, Apr 16, 2007",2007-04-16,0,1,0,2007
"Boston Celtics","Miami Heat",91,89,"Mon, Apr 16, 2007",2007-04-16,0,1,0,2007
"Atlanta Hawks","Milwaukee Bucks",96,102,"Mon, Apr 16, 2007",2007-04-16,0,0,0,2007
"New Jersey Nets","New York Knicks",104,95,"Mon, Apr 16, 2007",2007-04-16,0,1,1,2007
"New Orleans/Oklahoma City Hornets","Sacramento Kings",125,118,"Mon, Apr 16, 2007",2007-04-16,0,0,1,2007
"Portland Trail Blazers","Utah Jazz",93,130,"Mon, Apr 16, 2007",2007-04-16,0,0,0,2007
"Indiana Pacers","Atlanta Hawks",102,118,"Tue, Apr 17, 2007",2007-04-17,0,0,1,2007
"Toronto Raptors","Detroit Pistons",84,100,"Tue, Apr 17, 2007",2007-04-17,0,0,0,2007
"Dallas Mavericks","Golden State Warriors",82,111,"Tue, Apr 17, 2007",2007-04-17,0,0,0,2007
"Cleveland Cavaliers","Philadelphia 76ers",98,92,"Tue, Apr 17, 2007",2007-04-17,0,0,0,2007
"Los Angeles Clippers","Phoenix Suns",103,99,"Tue, Apr 17, 2007",2007-04-17,0,0,1,2007
"Orlando Magic","Washington Wizards",95,89,"Tue, Apr 17, 2007",2007-04-17,0,0,0,2007
"Detroit Pistons","Boston Celtics",91,89,"Wed, Apr 18, 2007",2007-04-18,0,1,0,2007
"New York Knicks","Charlotte Bobcats",94,93,"Wed, Apr 18, 2007",2007-04-18,0,0,0,2007
"Milwaukee Bucks","Cleveland Cavaliers",96,109,"Wed, Apr 18, 2007",2007-04-18,0,0,1,2007
"Washington Wizards","Indiana Pacers",98,95,"Wed, Apr 18, 2007",2007-04-18,0,1,1,2007
"New Orleans/Oklahoma City Hornets","Los Angeles Clippers",86,83,"Wed, Apr 18, 2007",2007-04-18,0,0,1,2007
"Memphis Grizzlies","Minnesota Timberwolves",116,94,"Wed, Apr 18, 2007",2007-04-18,0,0,0,2007
"Chicago Bulls","New Jersey Nets",97,106,"Wed, Apr 18, 2007",2007-04-18,0,0,0,2007
"Miami Heat","Orlando Magic",68,94,"Wed, Apr 18, 2007",2007-04-18,0,0,1,2007
"Golden State Warriors","Portland Trail Blazers",120,98,"Wed, Apr 18, 2007",2007-04-18,0,1,0,2007
"Los Angeles Lakers","Sacramento Kings",117,106,"Wed, Apr 18, 2007",2007-04-18,0,0,0,2007
"Denver Nuggets","San Antonio Spurs",100,77,"Wed, Apr 18, 2007",2007-04-18,0,0,0,2007
"Dallas Mavericks","Seattle SuperSonics",106,75,"Wed, Apr 18, 2007",2007-04-18,0,1,0,2007
"Philadelphia 76ers","Toronto Raptors",122,119,"Wed, Apr 18, 2007",2007-04-18,0,1,1,2007
"Houston Rockets","Utah Jazz",91,101,"Wed, Apr 18, 2007",2007-04-18,0,0,0,2007
