"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year"
"Minnesota Timberwolves","Charlotte Bobcats",90,100,"Mon, Dec 1, 2008",2008-12-01,0,0,0,2009
"Miami Heat","Golden State Warriors",130,129,"Mon, Dec 1, 2008",2008-12-01,0,0,0,2009
"Philadelphia 76ers","Chicago Bulls",103,95,"Tue, Dec 2, 2008",2008-12-02,0,0,0,2009
"Los Angeles Clippers","Dallas Mavericks",98,100,"Tue, Dec 2, 2008",2008-12-02,0,0,0,2009
"Toronto Raptors","Denver Nuggets",93,132,"Tue, Dec 2, 2008",2008-12-02,0,0,0,2009
"Los Angeles Lakers","Indiana Pacers",117,118,"Tue, Dec 2, 2008",2008-12-02,0,0,0,2009
"Washington Wizards","New Jersey Nets",108,88,"Tue, Dec 2, 2008",2008-12-02,0,0,0,2009
"Portland Trail Blazers","New York Knicks",104,97,"Tue, Dec 2, 2008",2008-12-02,0,0,0,2009
"Utah Jazz","Sacramento Kings",99,94,"Tue, Dec 2, 2008",2008-12-02,0,0,0,2009
"Detroit Pistons","San Antonio Spurs",89,77,"Tue, Dec 2, 2008",2008-12-02,0,0,0,2009
"Memphis Grizzlies","Atlanta Hawks",95,105,"Wed, Dec 3, 2008",2008-12-03,0,0,0,2009
"Indiana Pacers","Boston Celtics",96,114,"Wed, Dec 3, 2008",2008-12-03,0,1,0,2009
"Oklahoma City Thunder","Charlotte Bobcats",97,103,"Wed, Dec 3, 2008",2008-12-03,0,0,0,2009
"New York Knicks","Cleveland Cavaliers",82,118,"Wed, Dec 3, 2008",2008-12-03,0,1,0,2009
"Los Angeles Clippers","Houston Rockets",96,103,"Wed, Dec 3, 2008",2008-12-03,0,1,0,2009
"Chicago Bulls","Milwaukee Bucks",90,97,"Wed, Dec 3, 2008",2008-12-03,0,1,0,2009
"Phoenix Suns","New Orleans Hornets",91,104,"Wed, Dec 3, 2008",2008-12-03,0,0,0,2009
"Minnesota Timberwolves","Orlando Magic",89,100,"Wed, Dec 3, 2008",2008-12-03,0,0,0,2009
"Los Angeles Lakers","Philadelphia 76ers",114,102,"Wed, Dec 3, 2008",2008-12-03,0,1,1,2009
"Miami Heat","Utah Jazz",93,89,"Wed, Dec 3, 2008",2008-12-03,0,0,1,2009
"Portland Trail Blazers","Washington Wizards",98,92,"Wed, Dec 3, 2008",2008-12-03,0,1,1,2009
"Phoenix Suns","Dallas Mavericks",97,112,"Thu, Dec 4, 2008",2008-12-04,0,1,0,2009
"San Antonio Spurs","Denver Nuggets",108,91,"Thu, Dec 4, 2008",2008-12-04,0,0,0,2009
"New York Knicks","Atlanta Hawks",95,98,"Fri, Dec 5, 2008",2008-12-05,0,0,0,2009
"Portland Trail Blazers","Boston Celtics",78,93,"Fri, Dec 5, 2008",2008-12-05,0,0,0,2009
"Indiana Pacers","Cleveland Cavaliers",73,97,"Fri, Dec 5, 2008",2008-12-05,0,0,0,2009
"Philadelphia 76ers","Detroit Pistons",96,91,"Fri, Dec 5, 2008",2008-12-05,0,0,0,2009
"Golden State Warriors","Houston Rockets",112,131,"Fri, Dec 5, 2008",2008-12-05,0,0,0,2009
"Los Angeles Clippers","Memphis Grizzlies",81,93,"Fri, Dec 5, 2008",2008-12-05,0,0,0,2009
"Charlotte Bobcats","Milwaukee Bucks",96,101,"Fri, Dec 5, 2008",2008-12-05,0,0,0,2009
"Minnesota Timberwolves","New Jersey Nets",84,113,"Fri, Dec 5, 2008",2008-12-05,0,0,0,2009
"Oklahoma City Thunder","Orlando Magic",89,98,"Fri, Dec 5, 2008",2008-12-05,0,0,0,2009
"Toronto Raptors","Utah Jazz",87,114,"Fri, Dec 5, 2008",2008-12-05,0,0,0,2009
"Los Angeles Lakers","Washington Wizards",106,104,"Fri, Dec 5, 2008",2008-12-05,0,0,0,2009
"Cleveland Cavaliers","Charlotte Bobcats",94,74,"Sat, Dec 6, 2008",2008-12-06,0,1,1,2009
"Washington Wizards","Chicago Bulls",110,117,"Sat, Dec 6, 2008",2008-12-06,0,1,0,2009
"Atlanta Hawks","Dallas Mavericks",98,100,"Sat, Dec 6, 2008",2008-12-06,0,1,0,2009
"Oklahoma City Thunder","Miami Heat",99,105,"Sat, Dec 6, 2008",2008-12-06,0,1,0,2009
"Los Angeles Clippers","Minnesota Timberwolves",107,84,"Sat, Dec 6, 2008",2008-12-06,0,1,1,2009
"Memphis Grizzlies","New Orleans Hornets",87,106,"Sat, Dec 6, 2008",2008-12-06,0,1,0,2009
"New Jersey Nets","Philadelphia 76ers",95,84,"Sat, Dec 6, 2008",2008-12-06,0,1,1,2009
"Utah Jazz","Phoenix Suns",104,106,"Sat, Dec 6, 2008",2008-12-06,0,1,0,2009
"Denver Nuggets","Sacramento Kings",118,85,"Sat, Dec 6, 2008",2008-12-06,0,0,0,2009
"Golden State Warriors","San Antonio Spurs",88,123,"Sat, Dec 6, 2008",2008-12-06,0,1,0,2009
"Boston Celtics","Indiana Pacers",122,117,"Sun, Dec 7, 2008",2008-12-07,0,0,0,2009
"Milwaukee Bucks","Los Angeles Lakers",92,105,"Sun, Dec 7, 2008",2008-12-07,0,0,0,2009
"Detroit Pistons","New York Knicks",92,104,"Sun, Dec 7, 2008",2008-12-07,0,0,0,2009
"Portland Trail Blazers","Toronto Raptors",98,97,"Sun, Dec 7, 2008",2008-12-07,0,0,0,2009
"Orlando Magic","Los Angeles Clippers",95,88,"Mon, Dec 8, 2008",2008-12-08,0,0,0,2009
"Houston Rockets","Memphis Grizzlies",97,109,"Mon, Dec 8, 2008",2008-12-08,0,0,0,2009
"Charlotte Bobcats","Miami Heat",96,100,"Mon, Dec 8, 2008",2008-12-08,0,0,0,2009
"Golden State Warriors","Oklahoma City Thunder",112,102,"Mon, Dec 8, 2008",2008-12-08,0,0,0,2009
"New York Knicks","Chicago Bulls",100,105,"Tue, Dec 9, 2008",2008-12-09,0,0,0,2009
"Toronto Raptors","Cleveland Cavaliers",94,114,"Tue, Dec 9, 2008",2008-12-09,0,0,0,2009
"San Antonio Spurs","Dallas Mavericks",133,126,"Tue, Dec 9, 2008",2008-12-09,0,0,0,2009
"Atlanta Hawks","Houston Rockets",84,92,"Tue, Dec 9, 2008",2008-12-09,0,0,1,2009
"Utah Jazz","Minnesota Timberwolves",99,96,"Tue, Dec 9, 2008",2008-12-09,0,0,0,2009
"Milwaukee Bucks","Phoenix Suns",110,125,"Tue, Dec 9, 2008",2008-12-09,0,0,0,2009
"Orlando Magic","Portland Trail Blazers",109,108,"Tue, Dec 9, 2008",2008-12-09,0,1,0,2009
"Los Angeles Lakers","Sacramento Kings",101,113,"Tue, Dec 9, 2008",2008-12-09,0,0,0,2009
"Detroit Pistons","Washington Wizards",94,107,"Tue, Dec 9, 2008",2008-12-09,0,0,0,2009
"Minnesota Timberwolves","Denver Nuggets",105,116,"Wed, Dec 10, 2008",2008-12-10,0,1,0,2009
"Milwaukee Bucks","Golden State Warriors",96,119,"Wed, Dec 10, 2008",2008-12-10,0,1,0,2009
"Phoenix Suns","Los Angeles Lakers",110,115,"Wed, Dec 10, 2008",2008-12-10,0,1,1,2009
"New York Knicks","New Jersey Nets",121,109,"Wed, Dec 10, 2008",2008-12-10,0,1,0,2009
"Charlotte Bobcats","New Orleans Hornets",89,105,"Wed, Dec 10, 2008",2008-12-10,0,0,0,2009
"Memphis Grizzlies","Oklahoma City Thunder",108,102,"Wed, Dec 10, 2008",2008-12-10,0,0,0,2009
"Cleveland Cavaliers","Philadelphia 76ers",101,93,"Wed, Dec 10, 2008",2008-12-10,0,1,0,2009
"Atlanta Hawks","San Antonio Spurs",89,95,"Wed, Dec 10, 2008",2008-12-10,0,1,1,2009
"Indiana Pacers","Toronto Raptors",88,101,"Wed, Dec 10, 2008",2008-12-10,0,0,1,2009
"Charlotte Bobcats","Dallas Mavericks",90,95,"Thu, Dec 11, 2008",2008-12-11,0,1,0,2009
"Portland Trail Blazers","Utah Jazz",88,97,"Thu, Dec 11, 2008",2008-12-11,0,0,0,2009
"Boston Celtics","Washington Wizards",122,88,"Thu, Dec 11, 2008",2008-12-11,0,0,0,2009
"New Orleans Hornets","Boston Celtics",82,94,"Fri, Dec 12, 2008",2008-12-12,0,0,1,2009
"Philadelphia 76ers","Cleveland Cavaliers",72,88,"Fri, Dec 12, 2008",2008-12-12,0,0,0,2009
"Indiana Pacers","Detroit Pistons",110,114,"Fri, Dec 12, 2008",2008-12-12,0,0,0,2009
"Houston Rockets","Golden State Warriors",119,108,"Fri, Dec 12, 2008",2008-12-12,0,0,0,2009
"Sacramento Kings","Los Angeles Lakers",103,112,"Fri, Dec 12, 2008",2008-12-12,0,0,0,2009
"Chicago Bulls","Memphis Grizzlies",96,103,"Fri, Dec 12, 2008",2008-12-12,0,0,0,2009
"Atlanta Hawks","Miami Heat",87,73,"Fri, Dec 12, 2008",2008-12-12,0,0,0,2009
"San Antonio Spurs","Minnesota Timberwolves",98,86,"Fri, Dec 12, 2008",2008-12-12,0,0,0,2009
"Toronto Raptors","New Jersey Nets",101,79,"Fri, Dec 12, 2008",2008-12-12,0,0,0,2009
"Orlando Magic","Phoenix Suns",112,113,"Fri, Dec 12, 2008",2008-12-12,0,0,0,2009
"Los Angeles Clippers","Portland Trail Blazers",120,112,"Fri, Dec 12, 2008",2008-12-12,0,0,1,2009
"Cleveland Cavaliers","Atlanta Hawks",92,97,"Sat, Dec 13, 2008",2008-12-13,0,1,1,2009
"Detroit Pistons","Charlotte Bobcats",90,86,"Sat, Dec 13, 2008",2008-12-13,0,1,0,2009
"New Jersey Nets","Chicago Bulls",104,113,"Sat, Dec 13, 2008",2008-12-13,0,1,1,2009
"Oklahoma City Thunder","Dallas Mavericks",99,103,"Sat, Dec 13, 2008",2008-12-13,0,0,0,2009
"Golden State Warriors","Denver Nuggets",105,123,"Sat, Dec 13, 2008",2008-12-13,0,1,0,2009
"Houston Rockets","Los Angeles Clippers",82,95,"Sat, Dec 13, 2008",2008-12-13,0,1,1,2009
"Indiana Pacers","Milwaukee Bucks",103,121,"Sat, Dec 13, 2008",2008-12-13,0,1,0,2009
"Washington Wizards","Philadelphia 76ers",89,104,"Sat, Dec 13, 2008",2008-12-13,0,0,1,2009
"New York Knicks","Sacramento Kings",114,90,"Sat, Dec 13, 2008",2008-12-13,0,0,1,2009
"Orlando Magic","Utah Jazz",103,94,"Sat, Dec 13, 2008",2008-12-13,0,1,0,2009
"Minnesota Timberwolves","Los Angeles Lakers",86,98,"Sun, Dec 14, 2008",2008-12-14,0,0,0,2009
"Miami Heat","Memphis Grizzlies",86,102,"Sun, Dec 14, 2008",2008-12-14,0,0,0,2009
"Oklahoma City Thunder","San Antonio Spurs",104,109,"Sun, Dec 14, 2008",2008-12-14,0,1,0,2009
"New Orleans Hornets","Toronto Raptors",99,91,"Sun, Dec 14, 2008",2008-12-14,0,0,0,2009
"Charlotte Bobcats","Atlanta Hawks",79,83,"Mon, Dec 15, 2008",2008-12-15,0,0,0,2009
"Utah Jazz","Boston Celtics",91,100,"Mon, Dec 15, 2008",2008-12-15,0,0,0,2009
"Denver Nuggets","Dallas Mavericks",98,88,"Mon, Dec 15, 2008",2008-12-15,0,0,0,2009
"Orlando Magic","Golden State Warriors",109,98,"Mon, Dec 15, 2008",2008-12-15,0,0,0,2009
"Milwaukee Bucks","Miami Heat",98,83,"Mon, Dec 15, 2008",2008-12-15,0,0,1,2009
"New York Knicks","Phoenix Suns",103,111,"Mon, Dec 15, 2008",2008-12-15,0,0,0,2009
"Minnesota Timberwolves","Sacramento Kings",103,118,"Mon, Dec 15, 2008",2008-12-15,0,1,0,2009
"New Jersey Nets","Toronto Raptors",94,87,"Mon, Dec 15, 2008",2008-12-15,0,0,1,2009
"Indiana Pacers","Washington Wizards",118,98,"Mon, Dec 15, 2008",2008-12-15,0,0,0,2009
"Chicago Bulls","Charlotte Bobcats",101,110,"Tue, Dec 16, 2008",2008-12-16,0,0,1,2009
"Denver Nuggets","Houston Rockets",96,108,"Tue, Dec 16, 2008",2008-12-16,0,1,0,2009
"New York Knicks","Los Angeles Lakers",114,116,"Tue, Dec 16, 2008",2008-12-16,0,1,0,2009
"New Orleans Hornets","Memphis Grizzlies",91,84,"Tue, Dec 16, 2008",2008-12-16,0,0,0,2009
"Los Angeles Clippers","Oklahoma City Thunder",98,88,"Tue, Dec 16, 2008",2008-12-16,0,0,0,2009
"Sacramento Kings","Portland Trail Blazers",77,109,"Tue, Dec 16, 2008",2008-12-16,0,1,0,2009
"Boston Celtics","Atlanta Hawks",88,85,"Wed, Dec 17, 2008",2008-12-17,0,0,0,2009
"Los Angeles Clippers","Chicago Bulls",109,115,"Wed, Dec 17, 2008",2008-12-17,0,1,1,2009
"Washington Wizards","Detroit Pistons",74,88,"Wed, Dec 17, 2008",2008-12-17,0,0,0,2009
"Golden State Warriors","Indiana Pacers",120,127,"Wed, Dec 17, 2008",2008-12-17,0,0,0,2009
"Cleveland Cavaliers","Minnesota Timberwolves",93,70,"Wed, Dec 17, 2008",2008-12-17,0,0,0,2009
"Utah Jazz","New Jersey Nets",103,92,"Wed, Dec 17, 2008",2008-12-17,0,0,0,2009
"San Antonio Spurs","New Orleans Hornets",83,90,"Wed, Dec 17, 2008",2008-12-17,0,0,1,2009
"Milwaukee Bucks","Philadelphia 76ers",88,93,"Wed, Dec 17, 2008",2008-12-17,0,0,0,2009
"Dallas Mavericks","Toronto Raptors",96,86,"Wed, Dec 17, 2008",2008-12-17,0,0,0,2009
"San Antonio Spurs","Orlando Magic",78,90,"Thu, Dec 18, 2008",2008-12-18,0,1,0,2009
"Phoenix Suns","Portland Trail Blazers",119,124,"Thu, Dec 18, 2008",2008-12-18,0,0,0,2009
"Golden State Warriors","Atlanta Hawks",99,115,"Fri, Dec 19, 2008",2008-12-19,0,0,0,2009
"Chicago Bulls","Boston Celtics",108,126,"Fri, Dec 19, 2008",2008-12-19,0,0,0,2009
"Cleveland Cavaliers","Denver Nuggets",105,88,"Fri, Dec 19, 2008",2008-12-19,0,0,0,2009
"Utah Jazz","Detroit Pistons",120,114,"Fri, Dec 19, 2008",2008-12-19,0,0,0,2009
"Sacramento Kings","Houston Rockets",96,107,"Fri, Dec 19, 2008",2008-12-19,0,0,0,2009
"Los Angeles Clippers","Indiana Pacers",117,109,"Fri, Dec 19, 2008",2008-12-19,0,0,0,2009
"Charlotte Bobcats","Memphis Grizzlies",112,83,"Fri, Dec 19, 2008",2008-12-19,0,0,0,2009
"Los Angeles Lakers","Miami Heat",87,89,"Fri, Dec 19, 2008",2008-12-19,0,0,0,2009
"Dallas Mavericks","New Jersey Nets",97,121,"Fri, Dec 19, 2008",2008-12-19,0,0,0,2009
"Milwaukee Bucks","New York Knicks",105,81,"Fri, Dec 19, 2008",2008-12-19,0,0,0,2009
"Toronto Raptors","Oklahoma City Thunder",83,91,"Fri, Dec 19, 2008",2008-12-19,0,0,0,2009
"Philadelphia 76ers","Washington Wizards",109,103,"Fri, Dec 19, 2008",2008-12-19,0,0,0,2009
"Golden State Warriors","Charlotte Bobcats",110,103,"Sat, Dec 20, 2008",2008-12-20,0,1,1,2009
"Utah Jazz","Chicago Bulls",98,106,"Sat, Dec 20, 2008",2008-12-20,0,1,1,2009
"Los Angeles Clippers","Milwaukee Bucks",85,119,"Sat, Dec 20, 2008",2008-12-20,0,1,1,2009
"Houston Rockets","Minnesota Timberwolves",109,102,"Sat, Dec 20, 2008",2008-12-20,0,1,0,2009
"Miami Heat","New Jersey Nets",106,103,"Sat, Dec 20, 2008",2008-12-20,0,1,1,2009
"Sacramento Kings","New Orleans Hornets",90,99,"Sat, Dec 20, 2008",2008-12-20,0,1,0,2009
"Los Angeles Lakers","Orlando Magic",103,106,"Sat, Dec 20, 2008",2008-12-20,0,1,0,2009
"Indiana Pacers","Philadelphia 76ers",95,94,"Sat, Dec 20, 2008",2008-12-20,0,1,1,2009
"Denver Nuggets","Phoenix Suns",101,108,"Sat, Dec 20, 2008",2008-12-20,0,1,0,2009
"Toronto Raptors","San Antonio Spurs",97,107,"Sat, Dec 20, 2008",2008-12-20,0,1,0,2009
"Detroit Pistons","Atlanta Hawks",78,85,"Sun, Dec 21, 2008",2008-12-21,0,0,0,2009
"New York Knicks","Boston Celtics",105,124,"Sun, Dec 21, 2008",2008-12-21,0,0,0,2009
"Cleveland Cavaliers","Oklahoma City Thunder",102,91,"Sun, Dec 21, 2008",2008-12-21,0,0,0,2009
"Dallas Mavericks","Washington Wizards",97,86,"Sun, Dec 21, 2008",2008-12-21,0,0,0,2009
"Portland Trail Blazers","Denver Nuggets",89,97,"Mon, Dec 22, 2008",2008-12-22,0,0,0,2009
"Toronto Raptors","Los Angeles Clippers",97,75,"Mon, Dec 22, 2008",2008-12-22,0,0,0,2009
"Los Angeles Lakers","Memphis Grizzlies",105,96,"Mon, Dec 22, 2008",2008-12-22,0,0,0,2009
"Houston Rockets","New Jersey Nets",114,91,"Mon, Dec 22, 2008",2008-12-22,0,0,0,2009
"Golden State Warriors","Orlando Magic",81,113,"Mon, Dec 22, 2008",2008-12-22,0,0,0,2009
"Sacramento Kings","San Antonio Spurs",85,101,"Mon, Dec 22, 2008",2008-12-22,0,0,0,2009
"Oklahoma City Thunder","Atlanta Hawks",88,99,"Tue, Dec 23, 2008",2008-12-23,0,0,0,2009
"Philadelphia 76ers","Boston Celtics",91,110,"Tue, Dec 23, 2008",2008-12-23,0,0,0,2009
"Washington Wizards","Charlotte Bobcats",72,80,"Tue, Dec 23, 2008",2008-12-23,0,0,0,2009
"Houston Rockets","Cleveland Cavaliers",90,99,"Tue, Dec 23, 2008",2008-12-23,0,1,0,2009
"Memphis Grizzlies","Dallas Mavericks",82,100,"Tue, Dec 23, 2008",2008-12-23,0,1,0,2009
"Chicago Bulls","Detroit Pistons",98,104,"Tue, Dec 23, 2008",2008-12-23,0,0,0,2009
"New Jersey Nets","Indiana Pacers",108,107,"Tue, Dec 23, 2008",2008-12-23,0,1,0,2009
"Golden State Warriors","Miami Heat",88,96,"Tue, Dec 23, 2008",2008-12-23,0,1,0,2009
"Utah Jazz","Milwaukee Bucks",86,94,"Tue, Dec 23, 2008",2008-12-23,0,0,0,2009
"Los Angeles Lakers","New Orleans Hornets",100,87,"Tue, Dec 23, 2008",2008-12-23,0,1,0,2009
"Denver Nuggets","Portland Trail Blazers",92,101,"Tue, Dec 23, 2008",2008-12-23,0,1,1,2009
"Minnesota Timberwolves","San Antonio Spurs",93,99,"Tue, Dec 23, 2008",2008-12-23,0,0,1,2009
"Washington Wizards","Cleveland Cavaliers",89,93,"Thu, Dec 25, 2008",2008-12-25,0,0,0,2009
"Boston Celtics","Los Angeles Lakers",83,92,"Thu, Dec 25, 2008",2008-12-25,0,0,0,2009
"New Orleans Hornets","Orlando Magic",68,88,"Thu, Dec 25, 2008",2008-12-25,0,0,0,2009
"San Antonio Spurs","Phoenix Suns",91,90,"Thu, Dec 25, 2008",2008-12-25,0,0,0,2009
"Dallas Mavericks","Portland Trail Blazers",102,94,"Thu, Dec 25, 2008",2008-12-25,0,0,0,2009
"Philadelphia 76ers","Denver Nuggets",101,105,"Fri, Dec 26, 2008",2008-12-26,0,0,0,2009
"Oklahoma City Thunder","Detroit Pistons",88,90,"Fri, Dec 26, 2008",2008-12-26,0,0,0,2009
"Boston Celtics","Golden State Warriors",89,99,"Fri, Dec 26, 2008",2008-12-26,0,1,0,2009
"Indiana Pacers","Memphis Grizzlies",105,108,"Fri, Dec 26, 2008",2008-12-26,0,0,0,2009
"Chicago Bulls","Miami Heat",77,90,"Fri, Dec 26, 2008",2008-12-26,0,0,0,2009
"Charlotte Bobcats","New Jersey Nets",95,87,"Fri, Dec 26, 2008",2008-12-26,0,0,0,2009
"Houston Rockets","New Orleans Hornets",79,88,"Fri, Dec 26, 2008",2008-12-26,0,0,1,2009
"Minnesota Timberwolves","New York Knicks",120,107,"Fri, Dec 26, 2008",2008-12-26,0,0,0,2009
"Toronto Raptors","Sacramento Kings",107,101,"Fri, Dec 26, 2008",2008-12-26,0,0,0,2009
"Dallas Mavericks","Utah Jazz",88,97,"Fri, Dec 26, 2008",2008-12-26,0,1,0,2009
"Chicago Bulls","Atlanta Hawks",117,129,"Sat, Dec 27, 2008",2008-12-27,0,1,0,2009
"New Jersey Nets","Charlotte Bobcats",114,103,"Sat, Dec 27, 2008",2008-12-27,0,1,1,2009
"Utah Jazz","Houston Rockets",115,120,"Sat, Dec 27, 2008",2008-12-27,0,1,1,2009
"Detroit Pistons","Milwaukee Bucks",87,76,"Sat, Dec 27, 2008",2008-12-27,0,1,0,2009
"Orlando Magic","Minnesota Timberwolves",118,94,"Sat, Dec 27, 2008",2008-12-27,0,0,1,2009
"Toronto Raptors","Portland Trail Blazers",89,102,"Sat, Dec 27, 2008",2008-12-27,0,1,0,2009
"Memphis Grizzlies","San Antonio Spurs",103,106,"Sat, Dec 27, 2008",2008-12-27,0,1,0,2009
"Oklahoma City Thunder","Washington Wizards",95,104,"Sat, Dec 27, 2008",2008-12-27,0,1,0,2009
"Miami Heat","Cleveland Cavaliers",86,93,"Sun, Dec 28, 2008",2008-12-28,0,0,0,2009
"New Orleans Hornets","Indiana Pacers",105,103,"Sun, Dec 28, 2008",2008-12-28,0,0,0,2009
"Dallas Mavericks","Los Angeles Clippers",98,76,"Sun, Dec 28, 2008",2008-12-28,0,0,0,2009
"Golden State Warriors","Los Angeles Lakers",113,130,"Sun, Dec 28, 2008",2008-12-28,0,0,0,2009
"Denver Nuggets","New York Knicks",117,110,"Sun, Dec 28, 2008",2008-12-28,0,0,0,2009
"Boston Celtics","Sacramento Kings",108,63,"Sun, Dec 28, 2008",2008-12-28,0,0,0,2009
"Denver Nuggets","Atlanta Hawks",91,109,"Mon, Dec 29, 2008",2008-12-29,0,1,0,2009
"Orlando Magic","Detroit Pistons",82,88,"Mon, Dec 29, 2008",2008-12-29,0,0,0,2009
"Toronto Raptors","Golden State Warriors",111,117,"Mon, Dec 29, 2008",2008-12-29,0,0,1,2009
"Washington Wizards","Houston Rockets",89,87,"Mon, Dec 29, 2008",2008-12-29,0,0,0,2009
"Memphis Grizzlies","Minnesota Timberwolves",98,108,"Mon, Dec 29, 2008",2008-12-29,0,0,0,2009
"Chicago Bulls","New Jersey Nets",100,87,"Mon, Dec 29, 2008",2008-12-29,0,0,0,2009
"Phoenix Suns","Oklahoma City Thunder",110,102,"Mon, Dec 29, 2008",2008-12-29,0,0,0,2009
"Philadelphia 76ers","Utah Jazz",95,112,"Mon, Dec 29, 2008",2008-12-29,0,0,0,2009
"New York Knicks","Charlotte Bobcats",93,89,"Tue, Dec 30, 2008",2008-12-30,0,0,0,2009
"Minnesota Timberwolves","Dallas Mavericks",100,107,"Tue, Dec 30, 2008",2008-12-30,0,1,0,2009
"Atlanta Hawks","Indiana Pacers",110,104,"Tue, Dec 30, 2008",2008-12-30,0,1,0,2009
"Phoenix Suns","Memphis Grizzlies",101,89,"Tue, Dec 30, 2008",2008-12-30,0,1,1,2009
"Cleveland Cavaliers","Miami Heat",95,104,"Tue, Dec 30, 2008",2008-12-30,0,0,0,2009
"Washington Wizards","New Orleans Hornets",85,97,"Tue, Dec 30, 2008",2008-12-30,0,1,0,2009
"Boston Celtics","Portland Trail Blazers",86,91,"Tue, Dec 30, 2008",2008-12-30,0,0,0,2009
"Los Angeles Clippers","Sacramento Kings",90,92,"Tue, Dec 30, 2008",2008-12-30,0,0,0,2009
"Milwaukee Bucks","San Antonio Spurs",100,98,"Tue, Dec 30, 2008",2008-12-30,0,0,0,2009
"Orlando Magic","Chicago Bulls",113,94,"Wed, Dec 31, 2008",2008-12-31,0,0,0,2009
"New Jersey Nets","Detroit Pistons",75,83,"Wed, Dec 31, 2008",2008-12-31,0,0,0,2009
"Milwaukee Bucks","Houston Rockets",81,85,"Wed, Dec 31, 2008",2008-12-31,0,1,0,2009
"Philadelphia 76ers","Los Angeles Clippers",100,92,"Wed, Dec 31, 2008",2008-12-31,0,0,1,2009
"Golden State Warriors","Oklahoma City Thunder",100,107,"Wed, Dec 31, 2008",2008-12-31,0,0,0,2009
"Denver Nuggets","Toronto Raptors",114,107,"Wed, Dec 31, 2008",2008-12-31,0,0,0,2009
"Washington Wizards","Boston Celtics",83,108,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"Chicago Bulls","Cleveland Cavaliers",92,117,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"Philadelphia 76ers","Dallas Mavericks",86,96,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"Sacramento Kings","Detroit Pistons",92,98,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"Utah Jazz","Los Angeles Lakers",100,113,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"San Antonio Spurs","Memphis Grizzlies",91,80,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"Charlotte Bobcats","Milwaukee Bucks",75,103,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"Golden State Warriors","Minnesota Timberwolves",108,115,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"Atlanta Hawks","New Jersey Nets",91,93,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"Indiana Pacers","New York Knicks",105,103,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"Denver Nuggets","Oklahoma City Thunder",122,120,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"Miami Heat","Orlando Magic",76,86,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"Los Angeles Clippers","Phoenix Suns",98,106,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"New Orleans Hornets","Portland Trail Blazers",92,77,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"Houston Rockets","Toronto Raptors",73,94,"Fri, Jan 2, 2009",2009-01-02,0,0,0,2009
"Houston Rockets","Atlanta Hawks",100,103,"Sat, Jan 3, 2009",2009-01-03,0,1,1,2009
"Milwaukee Bucks","Charlotte Bobcats",92,102,"Sat, Jan 3, 2009",2009-01-03,0,1,1,2009
"Minnesota Timberwolves","Chicago Bulls",102,92,"Sat, Jan 3, 2009",2009-01-03,0,1,1,2009
"New Orleans Hornets","Denver Nuggets",100,105,"Sat, Jan 3, 2009",2009-01-03,0,1,1,2009
"Sacramento Kings","Indiana Pacers",117,122,"Sat, Jan 3, 2009",2009-01-03,0,1,1,2009
"New Jersey Nets","Miami Heat",96,101,"Sat, Jan 3, 2009",2009-01-03,0,1,1,2009
"Philadelphia 76ers","San Antonio Spurs",106,108,"Sat, Jan 3, 2009",2009-01-03,0,1,1,2009
"Detroit Pistons","Los Angeles Clippers",88,87,"Sun, Jan 4, 2009",2009-01-04,0,0,0,2009
"Portland Trail Blazers","Los Angeles Lakers",86,100,"Sun, Jan 4, 2009",2009-01-04,0,0,0,2009
"Dallas Mavericks","Memphis Grizzlies",82,102,"Sun, Jan 4, 2009",2009-01-04,0,0,0,2009
"Boston Celtics","New York Knicks",88,100,"Sun, Jan 4, 2009",2009-01-04,0,0,0,2009
"Orlando Magic","Toronto Raptors",102,108,"Sun, Jan 4, 2009",2009-01-04,0,0,0,2009
"Cleveland Cavaliers","Washington Wizards",77,80,"Sun, Jan 4, 2009",2009-01-04,0,0,0,2009
"Indiana Pacers","Denver Nuggets",115,135,"Mon, Jan 5, 2009",2009-01-05,0,0,0,2009
"San Antonio Spurs","Miami Heat",91,84,"Mon, Jan 5, 2009",2009-01-05,0,0,0,2009
"Toronto Raptors","Milwaukee Bucks",97,107,"Mon, Jan 5, 2009",2009-01-05,0,1,0,2009
"Sacramento Kings","New Jersey Nets",90,98,"Mon, Jan 5, 2009",2009-01-05,0,0,0,2009
