"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year"
"Memphis Grizzlies","Phoenix Suns",97,99,"Tue, Dec 26, 2017",2017-12-26,0,0,0,2018
"Brooklyn Nets","San Antonio Spurs",97,109,"Tue, Dec 26, 2017",2017-12-26,0,0,0,2018
"Washington Wizards","Atlanta Hawks",99,113,"Wed, Dec 27, 2017",2017-12-27,0,0,0,2018
"New York Knicks","Chicago Bulls",87,92,"Wed, Dec 27, 2017",2017-12-27,0,0,1,2018
"Boston Celtics","Charlotte Hornets",102,91,"Wed, Dec 27, 2017",2017-12-27,0,0,0,2018
"Utah Jazz","Golden State Warriors",101,126,"Wed, Dec 27, 2017",2017-12-27,0,1,0,2018
"Dallas Mavericks","Indiana Pacers",98,94,"Wed, Dec 27, 2017",2017-12-27,0,1,1,2018
"Memphis Grizzlies","Los Angeles Lakers",109,99,"Wed, Dec 27, 2017",2017-12-27,0,1,0,2018
"Denver Nuggets","Minnesota Timberwolves",125,128,"Wed, Dec 27, 2017",2017-12-27,0,1,0,2018
"Brooklyn Nets","New Orleans Pelicans",113,128,"Wed, Dec 27, 2017",2017-12-27,0,1,0,2018
"Toronto Raptors","Oklahoma City Thunder",107,124,"Wed, Dec 27, 2017",2017-12-27,0,1,0,2018
"Cleveland Cavaliers","Sacramento Kings",95,109,"Wed, Dec 27, 2017",2017-12-27,0,0,1,2018
"Houston Rockets","Boston Celtics",98,99,"Thu, Dec 28, 2017",2017-12-28,0,0,1,2018
"Minnesota Timberwolves","Milwaukee Bucks",96,102,"Thu, Dec 28, 2017",2017-12-28,0,1,0,2018
"Detroit Pistons","Orlando Magic",89,102,"Thu, Dec 28, 2017",2017-12-28,0,0,0,2018
"Philadelphia 76ers","Portland Trail Blazers",110,114,"Thu, Dec 28, 2017",2017-12-28,0,0,0,2018
"New York Knicks","San Antonio Spurs",107,119,"Thu, Dec 28, 2017",2017-12-28,0,1,0,2018
"Indiana Pacers","Chicago Bulls",107,119,"Fri, Dec 29, 2017",2017-12-29,0,0,0,2018
"Charlotte Hornets","Golden State Warriors",111,100,"Fri, Dec 29, 2017",2017-12-29,0,0,0,2018
"Los Angeles Clippers","Los Angeles Lakers",121,106,"Fri, Dec 29, 2017",2017-12-29,0,0,0,2018
"Brooklyn Nets","Miami Heat",111,87,"Fri, Dec 29, 2017",2017-12-29,0,0,0,2018
"Dallas Mavericks","New Orleans Pelicans",128,120,"Fri, Dec 29, 2017",2017-12-29,0,0,0,2018
"Milwaukee Bucks","Oklahoma City Thunder",97,95,"Fri, Dec 29, 2017",2017-12-29,0,1,0,2018
"Phoenix Suns","Sacramento Kings",111,101,"Fri, Dec 29, 2017",2017-12-29,0,0,0,2018
"Atlanta Hawks","Toronto Raptors",98,111,"Fri, Dec 29, 2017",2017-12-29,0,0,0,2018
"Houston Rockets","Washington Wizards",103,121,"Fri, Dec 29, 2017",2017-12-29,0,1,0,2018
"Portland Trail Blazers","Atlanta Hawks",89,104,"Sat, Dec 30, 2017",2017-12-30,0,0,1,2018
"Philadelphia 76ers","Denver Nuggets",107,102,"Sat, Dec 30, 2017",2017-12-30,0,0,0,2018
"San Antonio Spurs","Detroit Pistons",79,93,"Sat, Dec 30, 2017",2017-12-30,0,0,0,2018
"Memphis Grizzlies","Golden State Warriors",128,141,"Sat, Dec 30, 2017",2017-12-30,0,0,1,2018
"New York Knicks","New Orleans Pelicans",105,103,"Sat, Dec 30, 2017",2017-12-30,0,0,1,2018
"Miami Heat","Orlando Magic",117,111,"Sat, Dec 30, 2017",2017-12-30,0,1,0,2018
"Cleveland Cavaliers","Utah Jazz",101,104,"Sat, Dec 30, 2017",2017-12-30,0,0,0,2018
"Brooklyn Nets","Boston Celtics",105,108,"Sun, Dec 31, 2017",2017-12-31,0,0,0,2018
"Los Angeles Lakers","Houston Rockets",142,148,"Sun, Dec 31, 2017",2017-12-31,0,0,0,2018
"Minnesota Timberwolves","Indiana Pacers",107,90,"Sun, Dec 31, 2017",2017-12-31,0,0,0,2018
"Charlotte Hornets","Los Angeles Clippers",98,106,"Sun, Dec 31, 2017",2017-12-31,0,0,0,2018
"Dallas Mavericks","Oklahoma City Thunder",116,113,"Sun, Dec 31, 2017",2017-12-31,0,0,0,2018
"Philadelphia 76ers","Phoenix Suns",123,110,"Sun, Dec 31, 2017",2017-12-31,0,1,0,2018
"Memphis Grizzlies","Sacramento Kings",114,96,"Sun, Dec 31, 2017",2017-12-31,0,1,0,2018
"Chicago Bulls","Washington Wizards",110,114,"Sun, Dec 31, 2017",2017-12-31,0,0,0,2018
"Orlando Magic","Brooklyn Nets",95,98,"Mon, Jan 1, 2018",2018-01-01,0,0,1,2018
"Portland Trail Blazers","Chicago Bulls",124,120,"Mon, Jan 1, 2018",2018-01-01,0,0,1,2018
"Los Angeles Lakers","Minnesota Timberwolves",96,114,"Mon, Jan 1, 2018",2018-01-01,0,1,1,2018
"Milwaukee Bucks","Toronto Raptors",127,131,"Mon, Jan 1, 2018",2018-01-01,0,0,0,2018
"Portland Trail Blazers","Cleveland Cavaliers",110,127,"Tue, Jan 2, 2018",2018-01-02,0,1,0,2018
"Memphis Grizzlies","Los Angeles Clippers",105,113,"Tue, Jan 2, 2018",2018-01-02,0,0,0,2018
"San Antonio Spurs","New York Knicks",100,91,"Tue, Jan 2, 2018",2018-01-02,0,0,0,2018
"Atlanta Hawks","Phoenix Suns",103,104,"Tue, Jan 2, 2018",2018-01-02,0,0,0,2018
"Charlotte Hornets","Sacramento Kings",131,111,"Tue, Jan 2, 2018",2018-01-02,0,0,0,2018
"Cleveland Cavaliers","Boston Celtics",88,102,"Wed, Jan 3, 2018",2018-01-03,0,1,0,2018
"Minnesota Timberwolves","Brooklyn Nets",97,98,"Wed, Jan 3, 2018",2018-01-03,0,0,0,2018
"Toronto Raptors","Chicago Bulls",124,115,"Wed, Jan 3, 2018",2018-01-03,0,0,0,2018
"Golden State Warriors","Dallas Mavericks",125,122,"Wed, Jan 3, 2018",2018-01-03,0,0,0,2018
"Phoenix Suns","Denver Nuggets",111,134,"Wed, Jan 3, 2018",2018-01-03,0,1,0,2018
"Oklahoma City Thunder","Los Angeles Lakers",133,96,"Wed, Jan 3, 2018",2018-01-03,0,0,0,2018
"Detroit Pistons","Miami Heat",104,111,"Wed, Jan 3, 2018",2018-01-03,0,0,0,2018
"Indiana Pacers","Milwaukee Bucks",101,122,"Wed, Jan 3, 2018",2018-01-03,0,0,0,2018
"Houston Rockets","Orlando Magic",116,98,"Wed, Jan 3, 2018",2018-01-03,0,0,0,2018
"San Antonio Spurs","Philadelphia 76ers",106,112,"Wed, Jan 3, 2018",2018-01-03,0,1,0,2018
"New Orleans Pelicans","Utah Jazz",108,98,"Wed, Jan 3, 2018",2018-01-03,0,0,0,2018
"New York Knicks","Washington Wizards",103,121,"Wed, Jan 3, 2018",2018-01-03,0,1,0,2018
"Golden State Warriors","Houston Rockets",124,114,"Thu, Jan 4, 2018",2018-01-04,0,1,1,2018
"Oklahoma City Thunder","Los Angeles Clippers",127,117,"Thu, Jan 4, 2018",2018-01-04,0,1,0,2018
"Minnesota Timberwolves","Boston Celtics",84,91,"Fri, Jan 5, 2018",2018-01-05,0,0,0,2018
"Chicago Bulls","Dallas Mavericks",127,124,"Fri, Jan 5, 2018",2018-01-05,0,0,0,2018
"Utah Jazz","Denver Nuggets",91,99,"Fri, Jan 5, 2018",2018-01-05,0,0,0,2018
"Charlotte Hornets","Los Angeles Lakers",108,94,"Fri, Jan 5, 2018",2018-01-05,0,0,0,2018
"Washington Wizards","Memphis Grizzlies",102,100,"Fri, Jan 5, 2018",2018-01-05,0,0,0,2018
"New York Knicks","Miami Heat",103,107,"Fri, Jan 5, 2018",2018-01-05,0,0,0,2018
"Toronto Raptors","Milwaukee Bucks",129,110,"Fri, Jan 5, 2018",2018-01-05,0,0,0,2018
"Detroit Pistons","Philadelphia 76ers",78,114,"Fri, Jan 5, 2018",2018-01-05,0,0,0,2018
"Atlanta Hawks","Portland Trail Blazers",89,110,"Fri, Jan 5, 2018",2018-01-05,0,0,0,2018
"Phoenix Suns","San Antonio Spurs",89,103,"Fri, Jan 5, 2018",2018-01-05,0,0,0,2018
"Boston Celtics","Brooklyn Nets",87,85,"Sat, Jan 6, 2018",2018-01-06,0,1,0,2018
"Houston Rockets","Detroit Pistons",101,108,"Sat, Jan 6, 2018",2018-01-06,0,0,1,2018
"Chicago Bulls","Indiana Pacers",86,125,"Sat, Jan 6, 2018",2018-01-06,0,1,0,2018
"Golden State Warriors","Los Angeles Clippers",121,105,"Sat, Jan 6, 2018",2018-01-06,0,0,0,2018
"New Orleans Pelicans","Minnesota Timberwolves",98,116,"Sat, Jan 6, 2018",2018-01-06,0,0,1,2018
"Cleveland Cavaliers","Orlando Magic",131,127,"Sat, Jan 6, 2018",2018-01-06,0,0,0,2018
"Denver Nuggets","Sacramento Kings",98,106,"Sat, Jan 6, 2018",2018-01-06,0,1,0,2018
"Milwaukee Bucks","Washington Wizards",110,103,"Sat, Jan 6, 2018",2018-01-06,0,1,1,2018
"New York Knicks","Dallas Mavericks",100,96,"Sun, Jan 7, 2018",2018-01-07,0,0,0,2018
"Atlanta Hawks","Los Angeles Lakers",113,132,"Sun, Jan 7, 2018",2018-01-07,0,0,0,2018
"Utah Jazz","Miami Heat",102,103,"Sun, Jan 7, 2018",2018-01-07,0,0,0,2018
"Oklahoma City Thunder","Phoenix Suns",100,114,"Sun, Jan 7, 2018",2018-01-07,0,0,0,2018
"San Antonio Spurs","Portland Trail Blazers",110,111,"Sun, Jan 7, 2018",2018-01-07,0,0,0,2018
"Toronto Raptors","Brooklyn Nets",114,113,"Mon, Jan 8, 2018",2018-01-08,0,0,0,2018
"Houston Rockets","Chicago Bulls",116,107,"Mon, Jan 8, 2018",2018-01-08,0,0,0,2018
"Denver Nuggets","Golden State Warriors",114,124,"Mon, Jan 8, 2018",2018-01-08,0,0,0,2018
"Milwaukee Bucks","Indiana Pacers",96,109,"Mon, Jan 8, 2018",2018-01-08,0,0,0,2018
"Atlanta Hawks","Los Angeles Clippers",107,108,"Mon, Jan 8, 2018",2018-01-08,0,1,0,2018
"Cleveland Cavaliers","Minnesota Timberwolves",99,127,"Mon, Jan 8, 2018",2018-01-08,0,0,0,2018
"Detroit Pistons","New Orleans Pelicans",109,112,"Mon, Jan 8, 2018",2018-01-08,0,0,0,2018
"San Antonio Spurs","Sacramento Kings",107,100,"Mon, Jan 8, 2018",2018-01-08,0,1,0,2018
"Orlando Magic","Dallas Mavericks",99,114,"Tue, Jan 9, 2018",2018-01-09,0,0,0,2018
"Sacramento Kings","Los Angeles Lakers",86,99,"Tue, Jan 9, 2018",2018-01-09,0,1,0,2018
"Portland Trail Blazers","Oklahoma City Thunder",117,106,"Tue, Jan 9, 2018",2018-01-09,0,0,0,2018
"Miami Heat","Toronto Raptors",90,89,"Tue, Jan 9, 2018",2018-01-09,0,0,1,2018
"Detroit Pistons","Brooklyn Nets",114,80,"Wed, Jan 10, 2018",2018-01-10,0,0,0,2018
"Dallas Mavericks","Charlotte Hornets",115,111,"Wed, Jan 10, 2018",2018-01-10,0,1,0,2018
"Atlanta Hawks","Denver Nuggets",110,97,"Wed, Jan 10, 2018",2018-01-10,0,0,0,2018
"Los Angeles Clippers","Golden State Warriors",125,106,"Wed, Jan 10, 2018",2018-01-10,0,0,0,2018
"Portland Trail Blazers","Houston Rockets",112,121,"Wed, Jan 10, 2018",2018-01-10,0,1,0,2018
"Miami Heat","Indiana Pacers",114,106,"Wed, Jan 10, 2018",2018-01-10,0,1,0,2018
"New Orleans Pelicans","Memphis Grizzlies",102,105,"Wed, Jan 10, 2018",2018-01-10,0,0,0,2018
"Orlando Magic","Milwaukee Bucks",103,110,"Wed, Jan 10, 2018",2018-01-10,0,1,0,2018
"Oklahoma City Thunder","Minnesota Timberwolves",88,104,"Wed, Jan 10, 2018",2018-01-10,0,1,0,2018
"Chicago Bulls","New York Knicks",122,119,"Wed, Jan 10, 2018",2018-01-10,0,0,0,2018
"Utah Jazz","Washington Wizards",107,104,"Wed, Jan 10, 2018",2018-01-10,0,0,0,2018
"San Antonio Spurs","Los Angeles Lakers",81,93,"Thu, Jan 11, 2018",2018-01-11,0,0,0,2018
"Boston Celtics","Philadelphia 76ers",114,103,"Thu, Jan 11, 2018",2018-01-11,0,0,0,2018
"Los Angeles Clippers","Sacramento Kings",121,115,"Thu, Jan 11, 2018",2018-01-11,0,1,0,2018
"Cleveland Cavaliers","Toronto Raptors",99,133,"Thu, Jan 11, 2018",2018-01-11,0,0,0,2018
"Brooklyn Nets","Atlanta Hawks",110,105,"Fri, Jan 12, 2018",2018-01-12,0,0,0,2018
"Utah Jazz","Charlotte Hornets",88,99,"Fri, Jan 12, 2018",2018-01-12,0,0,0,2018
"Memphis Grizzlies","Denver Nuggets",78,87,"Fri, Jan 12, 2018",2018-01-12,0,0,0,2018
"Cleveland Cavaliers","Indiana Pacers",95,97,"Fri, Jan 12, 2018",2018-01-12,0,1,0,2018
"Golden State Warriors","Milwaukee Bucks",108,94,"Fri, Jan 12, 2018",2018-01-12,0,0,0,2018
"New York Knicks","Minnesota Timberwolves",108,118,"Fri, Jan 12, 2018",2018-01-12,0,0,0,2018
"Portland Trail Blazers","New Orleans Pelicans",113,119,"Fri, Jan 12, 2018",2018-01-12,0,0,0,2018
"Houston Rockets","Phoenix Suns",112,95,"Fri, Jan 12, 2018",2018-01-12,0,0,0,2018
"Orlando Magic","Washington Wizards",119,125,"Fri, Jan 12, 2018",2018-01-12,0,0,0,2018
"Detroit Pistons","Chicago Bulls",105,107,"Sat, Jan 13, 2018",2018-01-13,0,0,0,2018
"Oklahoma City Thunder","Charlotte Hornets",101,91,"Sat, Jan 13, 2018",2018-01-13,0,0,1,2018
"Los Angeles Lakers","Dallas Mavericks",107,101,"Sat, Jan 13, 2018",2018-01-13,0,0,0,2018
"Sacramento Kings","Los Angeles Clippers",105,126,"Sat, Jan 13, 2018",2018-01-13,0,0,0,2018
"Denver Nuggets","San Antonio Spurs",80,112,"Sat, Jan 13, 2018",2018-01-13,0,1,0,2018
"Golden State Warriors","Toronto Raptors",127,125,"Sat, Jan 13, 2018",2018-01-13,0,1,0,2018
"Brooklyn Nets","Washington Wizards",113,119,"Sat, Jan 13, 2018",2018-01-13,0,1,1,2018
"Milwaukee Bucks","Miami Heat",79,97,"Sun, Jan 14, 2018",2018-01-14,0,0,0,2018
"Portland Trail Blazers","Minnesota Timberwolves",103,120,"Sun, Jan 14, 2018",2018-01-14,0,0,0,2018
"New Orleans Pelicans","New York Knicks",123,118,"Sun, Jan 14, 2018",2018-01-14,0,0,0,2018
"Indiana Pacers","Phoenix Suns",120,97,"Sun, Jan 14, 2018",2018-01-14,0,0,0,2018
"San Antonio Spurs","Atlanta Hawks",99,102,"Mon, Jan 15, 2018",2018-01-15,0,0,0,2018
"New York Knicks","Brooklyn Nets",119,104,"Mon, Jan 15, 2018",2018-01-15,0,1,0,2018
"Miami Heat","Chicago Bulls",111,119,"Mon, Jan 15, 2018",2018-01-15,0,1,0,2018
"Golden State Warriors","Cleveland Cavaliers",118,108,"Mon, Jan 15, 2018",2018-01-15,0,0,0,2018
"Charlotte Hornets","Detroit Pistons",118,107,"Mon, Jan 15, 2018",2018-01-15,0,0,0,2018
"Houston Rockets","Los Angeles Clippers",102,113,"Mon, Jan 15, 2018",2018-01-15,0,0,0,2018
"Los Angeles Lakers","Memphis Grizzlies",114,123,"Mon, Jan 15, 2018",2018-01-15,0,0,0,2018
"Sacramento Kings","Oklahoma City Thunder",88,95,"Mon, Jan 15, 2018",2018-01-15,0,0,0,2018
"Toronto Raptors","Philadelphia 76ers",111,117,"Mon, Jan 15, 2018",2018-01-15,0,0,0,2018
"Indiana Pacers","Utah Jazz",109,94,"Mon, Jan 15, 2018",2018-01-15,0,1,0,2018
"Milwaukee Bucks","Washington Wizards",104,95,"Mon, Jan 15, 2018",2018-01-15,0,1,0,2018
"New Orleans Pelicans","Boston Celtics",116,113,"Tue, Jan 16, 2018",2018-01-16,0,0,0,2018
"Dallas Mavericks","Denver Nuggets",102,105,"Tue, Jan 16, 2018",2018-01-16,0,0,0,2018
"Minnesota Timberwolves","Orlando Magic",102,108,"Tue, Jan 16, 2018",2018-01-16,0,0,0,2018
"Phoenix Suns","Portland Trail Blazers",111,118,"Tue, Jan 16, 2018",2018-01-16,0,0,0,2018
"New Orleans Pelicans","Atlanta Hawks",93,94,"Wed, Jan 17, 2018",2018-01-17,0,1,0,2018
"San Antonio Spurs","Brooklyn Nets",100,95,"Wed, Jan 17, 2018",2018-01-17,0,0,0,2018
"Golden State Warriors","Chicago Bulls",119,112,"Wed, Jan 17, 2018",2018-01-17,0,0,0,2018
"Washington Wizards","Charlotte Hornets",109,133,"Wed, Jan 17, 2018",2018-01-17,0,0,0,2018
"Denver Nuggets","Los Angeles Clippers",104,109,"Wed, Jan 17, 2018",2018-01-17,0,1,0,2018
"New York Knicks","Memphis Grizzlies",99,105,"Wed, Jan 17, 2018",2018-01-17,0,0,0,2018
"Miami Heat","Milwaukee Bucks",106,101,"Wed, Jan 17, 2018",2018-01-17,0,0,0,2018
"Los Angeles Lakers","Oklahoma City Thunder",90,114,"Wed, Jan 17, 2018",2018-01-17,0,0,0,2018
"Utah Jazz","Sacramento Kings",120,105,"Wed, Jan 17, 2018",2018-01-17,0,0,0,2018
"Detroit Pistons","Toronto Raptors",91,96,"Wed, Jan 17, 2018",2018-01-17,0,0,0,2018
"Philadelphia 76ers","Boston Celtics",89,80,"Thu, Jan 18, 2018",2018-01-18,0,0,0,2018
"Orlando Magic","Cleveland Cavaliers",103,104,"Thu, Jan 18, 2018",2018-01-18,0,0,0,2018
"Minnesota Timberwolves","Houston Rockets",98,116,"Thu, Jan 18, 2018",2018-01-18,0,0,0,2018
"Indiana Pacers","Portland Trail Blazers",86,100,"Thu, Jan 18, 2018",2018-01-18,0,0,0,2018
"Miami Heat","Brooklyn Nets",95,101,"Fri, Jan 19, 2018",2018-01-19,0,0,0,2018
"Phoenix Suns","Denver Nuggets",108,100,"Fri, Jan 19, 2018",2018-01-19,0,0,0,2018
"Washington Wizards","Detroit Pistons",122,112,"Fri, Jan 19, 2018",2018-01-19,0,0,0,2018
"Indiana Pacers","Los Angeles Lakers",86,99,"Fri, Jan 19, 2018",2018-01-19,0,1,0,2018
"Sacramento Kings","Memphis Grizzlies",88,106,"Fri, Jan 19, 2018",2018-01-19,0,0,0,2018
"San Antonio Spurs","Toronto Raptors",83,86,"Fri, Jan 19, 2018",2018-01-19,0,0,0,2018
"New York Knicks","Utah Jazz",117,115,"Fri, Jan 19, 2018",2018-01-19,0,0,0,2018
"Chicago Bulls","Atlanta Hawks",113,97,"Sat, Jan 20, 2018",2018-01-20,0,0,0,2018
"Miami Heat","Charlotte Hornets",106,105,"Sat, Jan 20, 2018",2018-01-20,0,1,0,2018
"Oklahoma City Thunder","Cleveland Cavaliers",148,124,"Sat, Jan 20, 2018",2018-01-20,0,0,0,2018
"Golden State Warriors","Houston Rockets",108,116,"Sat, Jan 20, 2018",2018-01-20,0,0,0,2018
"Toronto Raptors","Minnesota Timberwolves",109,115,"Sat, Jan 20, 2018",2018-01-20,0,1,0,2018
"Memphis Grizzlies","New Orleans Pelicans",104,111,"Sat, Jan 20, 2018",2018-01-20,0,1,0,2018
"Milwaukee Bucks","Philadelphia 76ers",94,116,"Sat, Jan 20, 2018",2018-01-20,0,0,0,2018
"Dallas Mavericks","Portland Trail Blazers",108,117,"Sat, Jan 20, 2018",2018-01-20,0,0,0,2018
"Los Angeles Clippers","Utah Jazz",113,125,"Sat, Jan 20, 2018",2018-01-20,0,0,1,2018
"Orlando Magic","Boston Celtics",103,95,"Sun, Jan 21, 2018",2018-01-21,0,0,0,2018
"Brooklyn Nets","Detroit Pistons",101,100,"Sun, Jan 21, 2018",2018-01-21,0,0,0,2018
"New York Knicks","Los Angeles Lakers",107,127,"Sun, Jan 21, 2018",2018-01-21,0,0,0,2018
"Indiana Pacers","San Antonio Spurs",94,86,"Sun, Jan 21, 2018",2018-01-21,0,0,0,2018
"Utah Jazz","Atlanta Hawks",90,104,"Mon, Jan 22, 2018",2018-01-22,0,0,0,2018
"Sacramento Kings","Charlotte Hornets",107,112,"Mon, Jan 22, 2018",2018-01-22,0,0,0,2018
"Washington Wizards","Dallas Mavericks",75,98,"Mon, Jan 22, 2018",2018-01-22,0,0,0,2018
"Portland Trail Blazers","Denver Nuggets",101,104,"Mon, Jan 22, 2018",2018-01-22,0,0,0,2018
"Miami Heat","Houston Rockets",90,99,"Mon, Jan 22, 2018",2018-01-22,0,0,0,2018
"Minnesota Timberwolves","Los Angeles Clippers",126,118,"Mon, Jan 22, 2018",2018-01-22,0,0,0,2018
"Philadelphia 76ers","Memphis Grizzlies",101,105,"Mon, Jan 22, 2018",2018-01-22,0,0,0,2018
"Phoenix Suns","Milwaukee Bucks",105,109,"Mon, Jan 22, 2018",2018-01-22,0,0,0,2018
"Chicago Bulls","New Orleans Pelicans",128,132,"Mon, Jan 22, 2018",2018-01-22,0,0,0,2018
"New York Knicks","Golden State Warriors",112,123,"Tue, Jan 23, 2018",2018-01-23,0,0,0,2018
"Boston Celtics","Los Angeles Lakers",107,108,"Tue, Jan 23, 2018",2018-01-23,0,0,0,2018
"Brooklyn Nets","Oklahoma City Thunder",108,109,"Tue, Jan 23, 2018",2018-01-23,0,0,0,2018
"Sacramento Kings","Orlando Magic",105,99,"Tue, Jan 23, 2018",2018-01-23,0,1,0,2018
"Cleveland Cavaliers","San Antonio Spurs",102,114,"Tue, Jan 23, 2018",2018-01-23,0,0,0,2018
"Toronto Raptors","Atlanta Hawks",108,93,"Wed, Jan 24, 2018",2018-01-24,0,0,0,2018
"New Orleans Pelicans","Charlotte Hornets",101,96,"Wed, Jan 24, 2018",2018-01-24,0,0,0,2018
"Houston Rockets","Dallas Mavericks",104,97,"Wed, Jan 24, 2018",2018-01-24,0,0,0,2018
"Utah Jazz","Detroit Pistons",98,95,"Wed, Jan 24, 2018",2018-01-24,0,0,0,2018
"Phoenix Suns","Indiana Pacers",101,116,"Wed, Jan 24, 2018",2018-01-24,0,0,0,2018
"Boston Celtics","Los Angeles Clippers",113,102,"Wed, Jan 24, 2018",2018-01-24,0,1,0,2018
"San Antonio Spurs","Memphis Grizzlies",108,85,"Wed, Jan 24, 2018",2018-01-24,0,1,0,2018
"Chicago Bulls","Philadelphia 76ers",101,115,"Wed, Jan 24, 2018",2018-01-24,0,0,0,2018
"Minnesota Timberwolves","Portland Trail Blazers",114,123,"Wed, Jan 24, 2018",2018-01-24,0,0,0,2018
"New York Knicks","Denver Nuggets",118,130,"Thu, Jan 25, 2018",2018-01-25,0,0,0,2018
"Minnesota Timberwolves","Golden State Warriors",113,126,"Thu, Jan 25, 2018",2018-01-25,0,1,0,2018
"Sacramento Kings","Miami Heat",89,88,"Thu, Jan 25, 2018",2018-01-25,0,0,0,2018
"Washington Wizards","Oklahoma City Thunder",112,121,"Thu, Jan 25, 2018",2018-01-25,0,0,0,2018
"Los Angeles Lakers","Chicago Bulls",108,103,"Fri, Jan 26, 2018",2018-01-26,0,0,0,2018
"Atlanta Hawks","Charlotte Hornets",110,121,"Fri, Jan 26, 2018",2018-01-26,0,0,0,2018
"Indiana Pacers","Cleveland Cavaliers",108,115,"Fri, Jan 26, 2018",2018-01-26,0,0,0,2018
"Portland Trail Blazers","Dallas Mavericks",107,93,"Fri, Jan 26, 2018",2018-01-26,0,0,0,2018
"Los Angeles Clippers","Memphis Grizzlies",109,100,"Fri, Jan 26, 2018",2018-01-26,0,0,0,2018
"Brooklyn Nets","Milwaukee Bucks",91,116,"Fri, Jan 26, 2018",2018-01-26,0,0,0,2018
"Houston Rockets","New Orleans Pelicans",113,115,"Fri, Jan 26, 2018",2018-01-26,0,0,0,2018
"New York Knicks","Phoenix Suns",107,85,"Fri, Jan 26, 2018",2018-01-26,0,1,0,2018
"Philadelphia 76ers","San Antonio Spurs",97,78,"Fri, Jan 26, 2018",2018-01-26,0,0,0,2018
"Utah Jazz","Toronto Raptors",97,93,"Fri, Jan 26, 2018",2018-01-26,0,0,0,2018
"Washington Wizards","Atlanta Hawks",129,104,"Sat, Jan 27, 2018",2018-01-27,0,0,1,2018
"Dallas Mavericks","Denver Nuggets",89,91,"Sat, Jan 27, 2018",2018-01-27,0,1,0,2018
"Oklahoma City Thunder","Detroit Pistons",121,108,"Sat, Jan 27, 2018",2018-01-27,0,0,0,2018
"Boston Celtics","Golden State Warriors",105,109,"Sat, Jan 27, 2018",2018-01-27,0,0,0,2018
"Orlando Magic","Indiana Pacers",112,114,"Sat, Jan 27, 2018",2018-01-27,0,0,1,2018
"Charlotte Hornets","Miami Heat",91,95,"Sat, Jan 27, 2018",2018-01-27,0,1,0,2018
"Brooklyn Nets","Minnesota Timberwolves",97,111,"Sat, Jan 27, 2018",2018-01-27,0,1,0,2018
"Milwaukee Bucks","Chicago Bulls",110,96,"Sun, Jan 28, 2018",2018-01-28,0,0,0,2018
"Detroit Pistons","Cleveland Cavaliers",104,121,"Sun, Jan 28, 2018",2018-01-28,0,1,0,2018
"Phoenix Suns","Houston Rockets",102,113,"Sun, Jan 28, 2018",2018-01-28,0,0,0,2018
"Los Angeles Clippers","New Orleans Pelicans",112,103,"Sun, Jan 28, 2018",2018-01-28,0,0,0,2018
"Philadelphia 76ers","Oklahoma City Thunder",112,122,"Sun, Jan 28, 2018",2018-01-28,0,0,1,2018
"Sacramento Kings","San Antonio Spurs",98,113,"Sun, Jan 28, 2018",2018-01-28,0,0,0,2018
"Los Angeles Lakers","Toronto Raptors",111,123,"Sun, Jan 28, 2018",2018-01-28,0,0,0,2018
"Minnesota Timberwolves","Atlanta Hawks",100,105,"Mon, Jan 29, 2018",2018-01-29,0,0,0,2018
"Miami Heat","Dallas Mavericks",95,88,"Mon, Jan 29, 2018",2018-01-29,0,0,0,2018
"Boston Celtics","Denver Nuggets",111,110,"Mon, Jan 29, 2018",2018-01-29,0,0,0,2018
"Charlotte Hornets","Indiana Pacers",96,105,"Mon, Jan 29, 2018",2018-01-29,0,0,0,2018
"Phoenix Suns","Memphis Grizzlies",109,120,"Mon, Jan 29, 2018",2018-01-29,0,1,0,2018
"Philadelphia 76ers","Milwaukee Bucks",95,107,"Mon, Jan 29, 2018",2018-01-29,0,1,1,2018
"Cleveland Cavaliers","Detroit Pistons",114,125,"Tue, Jan 30, 2018",2018-01-30,0,0,0,2018
"Orlando Magic","Houston Rockets",107,114,"Tue, Jan 30, 2018",2018-01-30,0,0,0,2018
"Portland Trail Blazers","Los Angeles Clippers",104,96,"Tue, Jan 30, 2018",2018-01-30,0,0,0,2018
"Sacramento Kings","New Orleans Pelicans",114,103,"Tue, Jan 30, 2018",2018-01-30,0,0,0,2018
"Brooklyn Nets","New York Knicks",95,111,"Tue, Jan 30, 2018",2018-01-30,0,0,0,2018
"Denver Nuggets","San Antonio Spurs",104,106,"Tue, Jan 30, 2018",2018-01-30,0,1,0,2018
"Minnesota Timberwolves","Toronto Raptors",104,109,"Tue, Jan 30, 2018",2018-01-30,0,1,0,2018
"Golden State Warriors","Utah Jazz",99,129,"Tue, Jan 30, 2018",2018-01-30,0,0,0,2018
"Oklahoma City Thunder","Washington Wizards",96,102,"Tue, Jan 30, 2018",2018-01-30,0,0,0,2018
"Charlotte Hornets","Atlanta Hawks",123,110,"Wed, Jan 31, 2018",2018-01-31,0,0,0,2018
"New York Knicks","Boston Celtics",73,103,"Wed, Jan 31, 2018",2018-01-31,0,1,0,2018
"Philadelphia 76ers","Brooklyn Nets",108,116,"Wed, Jan 31, 2018",2018-01-31,0,0,1,2018
