"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year"
"Boston Celtics","Atlanta Hawks",105,109,"Tue, Dec 2, 2014",2014-12-02,0,0,0,2015
"Dallas Mavericks","Chicago Bulls",132,129,"Tue, Dec 2, 2014",2014-12-02,0,0,0,2015
"Milwaukee Bucks","Cleveland Cavaliers",108,111,"Tue, Dec 2, 2014",2014-12-02,0,0,0,2015
"Portland Trail Blazers","Denver Nuggets",105,103,"Tue, Dec 2, 2014",2014-12-02,0,0,1,2015
"Los Angeles Lakers","Detroit Pistons",106,96,"Tue, Dec 2, 2014",2014-12-02,0,0,0,2015
"Orlando Magic","Golden State Warriors",97,98,"Tue, Dec 2, 2014",2014-12-02,0,0,0,2015
"Oklahoma City Thunder","New Orleans Pelicans",104,112,"Tue, Dec 2, 2014",2014-12-02,0,0,0,2015
"Brooklyn Nets","New York Knicks",98,93,"Tue, Dec 2, 2014",2014-12-02,0,0,0,2015
"Indiana Pacers","Phoenix Suns",99,116,"Tue, Dec 2, 2014",2014-12-02,0,0,0,2015
"Toronto Raptors","Sacramento Kings",117,109,"Tue, Dec 2, 2014",2014-12-02,0,0,0,2015
"Detroit Pistons","Boston Celtics",102,109,"Wed, Dec 3, 2014",2014-12-03,0,1,1,2015
"San Antonio Spurs","Brooklyn Nets",93,95,"Wed, Dec 3, 2014",2014-12-03,0,0,1,2015
"Chicago Bulls","Charlotte Hornets",102,95,"Wed, Dec 3, 2014",2014-12-03,0,1,0,2015
"Memphis Grizzlies","Houston Rockets",96,105,"Wed, Dec 3, 2014",2014-12-03,0,0,0,2015
"Orlando Magic","Los Angeles Clippers",86,114,"Wed, Dec 3, 2014",2014-12-03,0,1,0,2015
"Atlanta Hawks","Miami Heat",112,102,"Wed, Dec 3, 2014",2014-12-03,0,1,0,2015
"Dallas Mavericks","Milwaukee Bucks",107,105,"Wed, Dec 3, 2014",2014-12-03,0,1,1,2015
"Philadelphia 76ers","Minnesota Timberwolves",85,77,"Wed, Dec 3, 2014",2014-12-03,0,0,0,2015
"Toronto Raptors","Utah Jazz",123,104,"Wed, Dec 3, 2014",2014-12-03,0,1,0,2015
"Los Angeles Lakers","Washington Wizards",95,111,"Wed, Dec 3, 2014",2014-12-03,0,1,0,2015
"New Orleans Pelicans","Golden State Warriors",85,112,"Thu, Dec 4, 2014",2014-12-04,0,0,0,2015
"Cleveland Cavaliers","New York Knicks",90,87,"Thu, Dec 4, 2014",2014-12-04,0,0,0,2015
"Indiana Pacers","Portland Trail Blazers",82,88,"Thu, Dec 4, 2014",2014-12-04,0,0,0,2015
"Los Angeles Lakers","Boston Celtics",96,113,"Fri, Dec 5, 2014",2014-12-05,0,0,0,2015
"Atlanta Hawks","Brooklyn Nets",98,75,"Fri, Dec 5, 2014",2014-12-05,0,0,0,2015
"New York Knicks","Charlotte Hornets",102,103,"Fri, Dec 5, 2014",2014-12-05,0,1,0,2015
"Phoenix Suns","Dallas Mavericks",118,106,"Fri, Dec 5, 2014",2014-12-05,0,0,0,2015
"San Antonio Spurs","Memphis Grizzlies",107,101,"Fri, Dec 5, 2014",2014-12-05,0,0,0,2015
"Miami Heat","Milwaukee Bucks",85,109,"Fri, Dec 5, 2014",2014-12-05,0,0,0,2015
"Houston Rockets","Minnesota Timberwolves",114,112,"Fri, Dec 5, 2014",2014-12-05,0,0,0,2015
"Oklahoma City Thunder","Philadelphia 76ers",103,91,"Fri, Dec 5, 2014",2014-12-05,0,0,0,2015
"Indiana Pacers","Sacramento Kings",101,102,"Fri, Dec 5, 2014",2014-12-05,0,1,0,2015
"Cleveland Cavaliers","Toronto Raptors",105,91,"Fri, Dec 5, 2014",2014-12-05,0,1,0,2015
"Orlando Magic","Utah Jazz",98,93,"Fri, Dec 5, 2014",2014-12-05,0,0,0,2015
"Denver Nuggets","Washington Wizards",89,119,"Fri, Dec 5, 2014",2014-12-05,0,0,0,2015
"Golden State Warriors","Chicago Bulls",112,102,"Sat, Dec 6, 2014",2014-12-06,0,0,0,2015
"Philadelphia 76ers","Detroit Pistons",108,101,"Sat, Dec 6, 2014",2014-12-06,0,1,0,2015
"Phoenix Suns","Houston Rockets",95,100,"Sat, Dec 6, 2014",2014-12-06,0,1,1,2015
"New Orleans Pelicans","Los Angeles Clippers",100,120,"Sat, Dec 6, 2014",2014-12-06,0,0,0,2015
"Orlando Magic","Sacramento Kings",105,96,"Sat, Dec 6, 2014",2014-12-06,0,1,1,2015
"Minnesota Timberwolves","San Antonio Spurs",101,123,"Sat, Dec 6, 2014",2014-12-06,0,1,1,2015
"Denver Nuggets","Atlanta Hawks",84,96,"Sun, Dec 7, 2014",2014-12-07,0,0,0,2015
"Washington Wizards","Boston Celtics",93,101,"Sun, Dec 7, 2014",2014-12-07,0,0,0,2015
"Milwaukee Bucks","Dallas Mavericks",102,125,"Sun, Dec 7, 2014",2014-12-07,0,0,0,2015
"Oklahoma City Thunder","Detroit Pistons",96,94,"Sun, Dec 7, 2014",2014-12-07,0,0,1,2015
"New Orleans Pelicans","Los Angeles Lakers",104,87,"Sun, Dec 7, 2014",2014-12-07,0,1,0,2015
"Miami Heat","Memphis Grizzlies",87,103,"Sun, Dec 7, 2014",2014-12-07,0,0,0,2015
"Portland Trail Blazers","New York Knicks",103,99,"Sun, Dec 7, 2014",2014-12-07,0,0,0,2015
"Cleveland Cavaliers","Brooklyn Nets",110,88,"Mon, Dec 8, 2014",2014-12-08,0,0,0,2015
"Atlanta Hawks","Indiana Pacers",108,92,"Mon, Dec 8, 2014",2014-12-08,0,1,0,2015
"Phoenix Suns","Los Angeles Clippers",120,121,"Mon, Dec 8, 2014",2014-12-08,0,0,0,2015
"Golden State Warriors","Minnesota Timberwolves",102,86,"Mon, Dec 8, 2014",2014-12-08,0,0,0,2015
"Utah Jazz","Sacramento Kings",92,101,"Mon, Dec 8, 2014",2014-12-08,0,0,0,2015
"Denver Nuggets","Toronto Raptors",107,112,"Mon, Dec 8, 2014",2014-12-08,0,1,0,2015
"Boston Celtics","Washington Wizards",132,133,"Mon, Dec 8, 2014",2014-12-08,0,1,1,2015
"Toronto Raptors","Cleveland Cavaliers",101,105,"Tue, Dec 9, 2014",2014-12-09,0,1,1,2015
"Portland Trail Blazers","Detroit Pistons",98,86,"Tue, Dec 9, 2014",2014-12-09,0,0,0,2015
"Sacramento Kings","Los Angeles Lakers",95,98,"Tue, Dec 9, 2014",2014-12-09,0,1,0,2015
"Dallas Mavericks","Memphis Grizzlies",105,114,"Tue, Dec 9, 2014",2014-12-09,0,0,0,2015
"New York Knicks","New Orleans Pelicans",93,104,"Tue, Dec 9, 2014",2014-12-09,0,0,0,2015
"Milwaukee Bucks","Oklahoma City Thunder",101,114,"Tue, Dec 9, 2014",2014-12-09,0,0,0,2015
"Miami Heat","Phoenix Suns",103,97,"Tue, Dec 9, 2014",2014-12-09,0,0,1,2015
"San Antonio Spurs","Utah Jazz",96,100,"Tue, Dec 9, 2014",2014-12-09,0,0,1,2015
"Philadelphia 76ers","Atlanta Hawks",79,95,"Wed, Dec 10, 2014",2014-12-10,0,0,0,2015
"Brooklyn Nets","Chicago Bulls",80,105,"Wed, Dec 10, 2014",2014-12-10,0,0,0,2015
"Boston Celtics","Charlotte Hornets",87,96,"Wed, Dec 10, 2014",2014-12-10,0,0,0,2015
"New Orleans Pelicans","Dallas Mavericks",107,112,"Wed, Dec 10, 2014",2014-12-10,0,1,1,2015
"Miami Heat","Denver Nuggets",82,102,"Wed, Dec 10, 2014",2014-12-10,0,1,0,2015
"Houston Rockets","Golden State Warriors",93,105,"Wed, Dec 10, 2014",2014-12-10,0,0,0,2015
"Los Angeles Clippers","Indiana Pacers",103,96,"Wed, Dec 10, 2014",2014-12-10,0,0,0,2015
"Portland Trail Blazers","Minnesota Timberwolves",82,90,"Wed, Dec 10, 2014",2014-12-10,0,1,0,2015
"Washington Wizards","Orlando Magic",91,89,"Wed, Dec 10, 2014",2014-12-10,0,0,0,2015
"New York Knicks","San Antonio Spurs",95,109,"Wed, Dec 10, 2014",2014-12-10,0,1,1,2015
"Cleveland Cavaliers","Oklahoma City Thunder",94,103,"Thu, Dec 11, 2014",2014-12-11,0,0,0,2015
"Houston Rockets","Sacramento Kings",113,109,"Thu, Dec 11, 2014",2014-12-11,0,1,0,2015
"Orlando Magic","Atlanta Hawks",81,87,"Fri, Dec 12, 2014",2014-12-12,0,0,0,2015
"New York Knicks","Boston Celtics",101,95,"Fri, Dec 12, 2014",2014-12-12,0,0,0,2015
"Philadelphia 76ers","Brooklyn Nets",70,88,"Fri, Dec 12, 2014",2014-12-12,0,0,0,2015
"Portland Trail Blazers","Chicago Bulls",106,115,"Fri, Dec 12, 2014",2014-12-12,0,0,0,2015
"Charlotte Hornets","Memphis Grizzlies",107,113,"Fri, Dec 12, 2014",2014-12-12,0,0,0,2015
"Oklahoma City Thunder","Minnesota Timberwolves",111,92,"Fri, Dec 12, 2014",2014-12-12,0,1,0,2015
"Cleveland Cavaliers","New Orleans Pelicans",114,119,"Fri, Dec 12, 2014",2014-12-12,0,1,0,2015
"Detroit Pistons","Phoenix Suns",105,103,"Fri, Dec 12, 2014",2014-12-12,0,0,0,2015
"Los Angeles Lakers","San Antonio Spurs",112,110,"Fri, Dec 12, 2014",2014-12-12,0,0,0,2015
"Indiana Pacers","Toronto Raptors",94,106,"Fri, Dec 12, 2014",2014-12-12,0,0,0,2015
"Miami Heat","Utah Jazz",100,95,"Fri, Dec 12, 2014",2014-12-12,0,0,0,2015
"Los Angeles Clippers","Washington Wizards",96,104,"Fri, Dec 12, 2014",2014-12-12,0,0,0,2015
"Brooklyn Nets","Charlotte Hornets",114,87,"Sat, Dec 13, 2014",2014-12-13,0,1,1,2015
"Golden State Warriors","Dallas Mavericks",105,98,"Sat, Dec 13, 2014",2014-12-13,0,0,0,2015
"Denver Nuggets","Houston Rockets",96,108,"Sat, Dec 13, 2014",2014-12-13,0,0,0,2015
"Portland Trail Blazers","Indiana Pacers",95,85,"Sat, Dec 13, 2014",2014-12-13,0,1,1,2015
"Los Angeles Clippers","Milwaukee Bucks",106,111,"Sat, Dec 13, 2014",2014-12-13,0,1,0,2015
"Atlanta Hawks","Orlando Magic",99,100,"Sat, Dec 13, 2014",2014-12-13,0,1,1,2015
"Memphis Grizzlies","Philadelphia 76ers",120,115,"Sat, Dec 13, 2014",2014-12-13,0,1,1,2015
"Detroit Pistons","Sacramento Kings",95,90,"Sat, Dec 13, 2014",2014-12-13,0,1,0,2015
"San Antonio Spurs","Denver Nuggets",99,91,"Sun, Dec 14, 2014",2014-12-14,0,0,1,2015
"Chicago Bulls","Miami Heat",93,75,"Sun, Dec 14, 2014",2014-12-14,0,0,0,2015
"Los Angeles Lakers","Minnesota Timberwolves",100,94,"Sun, Dec 14, 2014",2014-12-14,0,0,0,2015
"Golden State Warriors","New Orleans Pelicans",128,122,"Sun, Dec 14, 2014",2014-12-14,0,1,0,2015
"Toronto Raptors","New York Knicks",95,90,"Sun, Dec 14, 2014",2014-12-14,0,0,0,2015
"Phoenix Suns","Oklahoma City Thunder",88,112,"Sun, Dec 14, 2014",2014-12-14,0,0,0,2015
"Utah Jazz","Washington Wizards",84,93,"Sun, Dec 14, 2014",2014-12-14,0,0,0,2015
"Chicago Bulls","Atlanta Hawks",86,93,"Mon, Dec 15, 2014",2014-12-15,0,1,0,2015
"Charlotte Hornets","Cleveland Cavaliers",88,97,"Mon, Dec 15, 2014",2014-12-15,0,0,0,2015
"Los Angeles Lakers","Indiana Pacers",91,110,"Mon, Dec 15, 2014",2014-12-15,0,1,0,2015
"Detroit Pistons","Los Angeles Clippers",91,113,"Mon, Dec 15, 2014",2014-12-15,0,0,0,2015
"Boston Celtics","Philadelphia 76ers",105,87,"Mon, Dec 15, 2014",2014-12-15,0,0,0,2015
"Milwaukee Bucks","Phoenix Suns",96,94,"Mon, Dec 15, 2014",2014-12-15,0,0,1,2015
"San Antonio Spurs","Portland Trail Blazers",95,108,"Mon, Dec 15, 2014",2014-12-15,0,1,0,2015
"Orlando Magic","Toronto Raptors",82,95,"Mon, Dec 15, 2014",2014-12-15,0,0,1,2015
"Miami Heat","Brooklyn Nets",95,91,"Tue, Dec 16, 2014",2014-12-16,0,0,0,2015
"Golden State Warriors","Memphis Grizzlies",98,105,"Tue, Dec 16, 2014",2014-12-16,0,0,0,2015
"Utah Jazz","New Orleans Pelicans",111,119,"Tue, Dec 16, 2014",2014-12-16,0,0,0,2015
"Dallas Mavericks","New York Knicks",107,87,"Tue, Dec 16, 2014",2014-12-16,0,0,0,2015
"Oklahoma City Thunder","Sacramento Kings",104,92,"Tue, Dec 16, 2014",2014-12-16,0,0,0,2015
"Minnesota Timberwolves","Washington Wizards",95,109,"Tue, Dec 16, 2014",2014-12-16,0,0,0,2015
"Orlando Magic","Boston Celtics",92,109,"Wed, Dec 17, 2014",2014-12-17,0,0,0,2015
"Phoenix Suns","Charlotte Hornets",111,106,"Wed, Dec 17, 2014",2014-12-17,0,0,0,2015
"Atlanta Hawks","Cleveland Cavaliers",127,98,"Wed, Dec 17, 2014",2014-12-17,0,0,0,2015
"Houston Rockets","Denver Nuggets",115,111,"Wed, Dec 17, 2014",2014-12-17,0,0,0,2015
"Dallas Mavericks","Detroit Pistons",117,106,"Wed, Dec 17, 2014",2014-12-17,0,1,0,2015
"Indiana Pacers","Los Angeles Clippers",100,102,"Wed, Dec 17, 2014",2014-12-17,0,0,0,2015
"Utah Jazz","Miami Heat",105,87,"Wed, Dec 17, 2014",2014-12-17,0,1,1,2015
"Milwaukee Bucks","Portland Trail Blazers",97,104,"Wed, Dec 17, 2014",2014-12-17,0,0,0,2015
"Memphis Grizzlies","San Antonio Spurs",117,116,"Wed, Dec 17, 2014",2014-12-17,0,1,0,2015
"Brooklyn Nets","Toronto Raptors",89,105,"Wed, Dec 17, 2014",2014-12-17,0,1,0,2015
"New York Knicks","Chicago Bulls",97,103,"Thu, Dec 18, 2014",2014-12-18,0,0,0,2015
"Oklahoma City Thunder","Golden State Warriors",109,114,"Thu, Dec 18, 2014",2014-12-18,0,0,0,2015
"New Orleans Pelicans","Houston Rockets",99,90,"Thu, Dec 18, 2014",2014-12-18,0,0,1,2015
"Milwaukee Bucks","Sacramento Kings",108,107,"Thu, Dec 18, 2014",2014-12-18,0,1,0,2015
"Minnesota Timberwolves","Boston Celtics",98,114,"Fri, Dec 19, 2014",2014-12-19,0,0,0,2015
"Brooklyn Nets","Cleveland Cavaliers",91,95,"Fri, Dec 19, 2014",2014-12-19,0,0,0,2015
"Los Angeles Clippers","Denver Nuggets",106,109,"Fri, Dec 19, 2014",2014-12-19,0,0,0,2015
"Toronto Raptors","Detroit Pistons",110,100,"Fri, Dec 19, 2014",2014-12-19,0,0,0,2015
"Oklahoma City Thunder","Los Angeles Lakers",104,103,"Fri, Dec 19, 2014",2014-12-19,0,1,0,2015
"Chicago Bulls","Memphis Grizzlies",103,97,"Fri, Dec 19, 2014",2014-12-19,0,1,0,2015
"Washington Wizards","Miami Heat",105,103,"Fri, Dec 19, 2014",2014-12-19,0,0,0,2015
"Utah Jazz","Orlando Magic",101,94,"Fri, Dec 19, 2014",2014-12-19,0,0,0,2015
"Charlotte Hornets","Philadelphia 76ers",109,91,"Fri, Dec 19, 2014",2014-12-19,0,0,0,2015
"Portland Trail Blazers","San Antonio Spurs",129,119,"Fri, Dec 19, 2014",2014-12-19,0,0,0,2015
"Utah Jazz","Charlotte Hornets",86,104,"Sat, Dec 20, 2014",2014-12-20,0,1,1,2015
"San Antonio Spurs","Dallas Mavericks",93,99,"Sat, Dec 20, 2014",2014-12-20,0,1,0,2015
"Indiana Pacers","Denver Nuggets",73,76,"Sat, Dec 20, 2014",2014-12-20,0,0,1,2015
"Atlanta Hawks","Houston Rockets",104,97,"Sat, Dec 20, 2014",2014-12-20,0,0,0,2015
"Milwaukee Bucks","Los Angeles Clippers",102,106,"Sat, Dec 20, 2014",2014-12-20,0,0,1,2015
"Portland Trail Blazers","New Orleans Pelicans",114,88,"Sat, Dec 20, 2014",2014-12-20,0,1,0,2015
"Phoenix Suns","New York Knicks",99,90,"Sat, Dec 20, 2014",2014-12-20,0,0,0,2015
"Detroit Pistons","Brooklyn Nets",105,110,"Sun, Dec 21, 2014",2014-12-21,0,0,0,2015
"Memphis Grizzlies","Cleveland Cavaliers",91,105,"Sun, Dec 21, 2014",2014-12-21,0,0,0,2015
"Boston Celtics","Miami Heat",84,100,"Sun, Dec 21, 2014",2014-12-21,0,0,0,2015
"Indiana Pacers","Minnesota Timberwolves",100,96,"Sun, Dec 21, 2014",2014-12-21,0,1,0,2015
"New Orleans Pelicans","Oklahoma City Thunder",101,99,"Sun, Dec 21, 2014",2014-12-21,0,1,0,2015
"Philadelphia 76ers","Orlando Magic",96,88,"Sun, Dec 21, 2014",2014-12-21,0,0,0,2015
"Los Angeles Lakers","Sacramento Kings",101,108,"Sun, Dec 21, 2014",2014-12-21,0,0,0,2015
"New York Knicks","Toronto Raptors",108,118,"Sun, Dec 21, 2014",2014-12-21,0,1,0,2015
"Phoenix Suns","Washington Wizards",104,92,"Sun, Dec 21, 2014",2014-12-21,0,1,0,2015
"Toronto Raptors","Chicago Bulls",120,129,"Mon, Dec 22, 2014",2014-12-22,0,1,0,2015
"Denver Nuggets","Charlotte Hornets",82,110,"Mon, Dec 22, 2014",2014-12-22,0,0,0,2015
"Atlanta Hawks","Dallas Mavericks",105,102,"Mon, Dec 22, 2014",2014-12-22,0,0,0,2015
"Sacramento Kings","Golden State Warriors",108,128,"Mon, Dec 22, 2014",2014-12-22,0,1,0,2015
"Portland Trail Blazers","Houston Rockets",95,110,"Mon, Dec 22, 2014",2014-12-22,0,0,0,2015
"Utah Jazz","Memphis Grizzlies",97,91,"Mon, Dec 22, 2014",2014-12-22,0,0,1,2015
"Los Angeles Clippers","San Antonio Spurs",118,125,"Mon, Dec 22, 2014",2014-12-22,0,0,0,2015
"Los Angeles Clippers","Atlanta Hawks",104,107,"Tue, Dec 23, 2014",2014-12-23,0,1,1,2015
"Denver Nuggets","Brooklyn Nets",96,102,"Tue, Dec 23, 2014",2014-12-23,0,1,0,2015
"Minnesota Timberwolves","Cleveland Cavaliers",104,125,"Tue, Dec 23, 2014",2014-12-23,0,0,0,2015
"New Orleans Pelicans","Indiana Pacers",84,96,"Tue, Dec 23, 2014",2014-12-23,0,0,0,2015
"Golden State Warriors","Los Angeles Lakers",105,115,"Tue, Dec 23, 2014",2014-12-23,0,1,0,2015
"Philadelphia 76ers","Miami Heat",91,87,"Tue, Dec 23, 2014",2014-12-23,0,0,0,2015
"Charlotte Hornets","Milwaukee Bucks",108,101,"Tue, Dec 23, 2014",2014-12-23,0,1,0,2015
"Portland Trail Blazers","Oklahoma City Thunder",115,111,"Tue, Dec 23, 2014",2014-12-23,0,1,0,2015
"Boston Celtics","Orlando Magic",95,100,"Tue, Dec 23, 2014",2014-12-23,0,0,0,2015
"Dallas Mavericks","Phoenix Suns",115,124,"Tue, Dec 23, 2014",2014-12-23,0,1,0,2015
"Chicago Bulls","Washington Wizards",99,91,"Tue, Dec 23, 2014",2014-12-23,0,1,0,2015
"Los Angeles Lakers","Chicago Bulls",93,113,"Thu, Dec 25, 2014",2014-12-25,0,0,0,2015
"Golden State Warriors","Los Angeles Clippers",86,100,"Thu, Dec 25, 2014",2014-12-25,0,0,0,2015
"Cleveland Cavaliers","Miami Heat",91,101,"Thu, Dec 25, 2014",2014-12-25,0,0,0,2015
"Washington Wizards","New York Knicks",102,91,"Thu, Dec 25, 2014",2014-12-25,0,0,0,2015
"Oklahoma City Thunder","San Antonio Spurs",114,106,"Thu, Dec 25, 2014",2014-12-25,0,0,0,2015
"Milwaukee Bucks","Atlanta Hawks",107,77,"Fri, Dec 26, 2014",2014-12-26,0,0,0,2015
"Brooklyn Nets","Boston Celtics",109,107,"Fri, Dec 26, 2014",2014-12-26,0,0,0,2015
"Los Angeles Lakers","Dallas Mavericks",98,102,"Fri, Dec 26, 2014",2014-12-26,0,1,0,2015
"Minnesota Timberwolves","Denver Nuggets",102,106,"Fri, Dec 26, 2014",2014-12-26,0,0,0,2015
"Indiana Pacers","Detroit Pistons",109,119,"Fri, Dec 26, 2014",2014-12-26,0,0,0,2015
"Houston Rockets","Memphis Grizzlies",117,111,"Fri, Dec 26, 2014",2014-12-26,0,0,0,2015
"San Antonio Spurs","New Orleans Pelicans",90,97,"Fri, Dec 26, 2014",2014-12-26,0,1,0,2015
"Charlotte Hornets","Oklahoma City Thunder",75,98,"Fri, Dec 26, 2014",2014-12-26,0,0,1,2015
"Cleveland Cavaliers","Orlando Magic",98,89,"Fri, Dec 26, 2014",2014-12-26,0,1,0,2015
"Philadelphia 76ers","Portland Trail Blazers",93,114,"Fri, Dec 26, 2014",2014-12-26,0,0,0,2015
"Phoenix Suns","Sacramento Kings",115,106,"Fri, Dec 26, 2014",2014-12-26,0,0,0,2015
"Indiana Pacers","Brooklyn Nets",110,85,"Sat, Dec 27, 2014",2014-12-27,0,1,1,2015
"New Orleans Pelicans","Chicago Bulls",100,107,"Sat, Dec 27, 2014",2014-12-27,0,1,0,2015
"Orlando Magic","Charlotte Hornets",102,94,"Sat, Dec 27, 2014",2014-12-27,0,1,1,2015
"Minnesota Timberwolves","Golden State Warriors",97,110,"Sat, Dec 27, 2014",2014-12-27,0,1,0,2015
"Toronto Raptors","Los Angeles Clippers",110,98,"Sat, Dec 27, 2014",2014-12-27,0,0,0,2015
"Memphis Grizzlies","Miami Heat",103,95,"Sat, Dec 27, 2014",2014-12-27,0,1,0,2015
"Atlanta Hawks","Milwaukee Bucks",90,85,"Sat, Dec 27, 2014",2014-12-27,0,1,1,2015
"New York Knicks","Sacramento Kings",129,135,"Sat, Dec 27, 2014",2014-12-27,0,0,1,2015
"Philadelphia 76ers","Utah Jazz",71,88,"Sat, Dec 27, 2014",2014-12-27,0,1,0,2015
"Boston Celtics","Washington Wizards",88,101,"Sat, Dec 27, 2014",2014-12-27,0,1,0,2015
"Detroit Pistons","Cleveland Cavaliers",103,80,"Sun, Dec 28, 2014",2014-12-28,0,0,0,2015
"Oklahoma City Thunder","Dallas Mavericks",107,112,"Sun, Dec 28, 2014",2014-12-28,0,0,0,2015
"Toronto Raptors","Denver Nuggets",116,102,"Sun, Dec 28, 2014",2014-12-28,0,1,0,2015
"Phoenix Suns","Los Angeles Lakers",116,107,"Sun, Dec 28, 2014",2014-12-28,0,0,0,2015
"New York Knicks","Portland Trail Blazers",79,101,"Sun, Dec 28, 2014",2014-12-28,0,1,0,2015
"Houston Rockets","San Antonio Spurs",106,110,"Sun, Dec 28, 2014",2014-12-28,0,0,0,2015
"Sacramento Kings","Brooklyn Nets",99,107,"Mon, Dec 29, 2014",2014-12-29,0,0,0,2015
"Milwaukee Bucks","Charlotte Hornets",104,94,"Mon, Dec 29, 2014",2014-12-29,0,0,0,2015
"Washington Wizards","Houston Rockets",104,103,"Mon, Dec 29, 2014",2014-12-29,0,0,1,2015
"Chicago Bulls","Indiana Pacers",92,90,"Mon, Dec 29, 2014",2014-12-29,0,0,0,2015
"Utah Jazz","Los Angeles Clippers",97,101,"Mon, Dec 29, 2014",2014-12-29,0,0,0,2015
"Orlando Magic","Miami Heat",102,101,"Mon, Dec 29, 2014",2014-12-29,0,0,0,2015
"Cleveland Cavaliers","Atlanta Hawks",101,109,"Tue, Dec 30, 2014",2014-12-30,0,0,0,2015
"Brooklyn Nets","Chicago Bulls",96,82,"Tue, Dec 30, 2014",2014-12-30,0,1,1,2015
"Washington Wizards","Dallas Mavericks",87,114,"Tue, Dec 30, 2014",2014-12-30,0,1,0,2015
"Los Angeles Lakers","Denver Nuggets",111,103,"Tue, Dec 30, 2014",2014-12-30,0,0,0,2015
"Philadelphia 76ers","Golden State Warriors",86,126,"Tue, Dec 30, 2014",2014-12-30,0,0,0,2015
"San Antonio Spurs","Memphis Grizzlies",87,95,"Tue, Dec 30, 2014",2014-12-30,0,0,0,2015
"Phoenix Suns","New Orleans Pelicans",106,110,"Tue, Dec 30, 2014",2014-12-30,0,0,0,2015
"Detroit Pistons","Orlando Magic",109,86,"Tue, Dec 30, 2014",2014-12-30,0,0,1,2015
"Toronto Raptors","Portland Trail Blazers",97,102,"Tue, Dec 30, 2014",2014-12-30,0,0,0,2015
"Minnesota Timberwolves","Utah Jazz",94,100,"Tue, Dec 30, 2014",2014-12-30,0,0,1,2015
"Sacramento Kings","Boston Celtics",84,106,"Wed, Dec 31, 2014",2014-12-31,0,0,0,2015
"Milwaukee Bucks","Cleveland Cavaliers",96,80,"Wed, Dec 31, 2014",2014-12-31,0,0,1,2015
"Charlotte Hornets","Houston Rockets",83,102,"Wed, Dec 31, 2014",2014-12-31,0,0,0,2015
"Miami Heat","Indiana Pacers",95,106,"Wed, Dec 31, 2014",2014-12-31,0,0,0,2015
"New York Knicks","Los Angeles Clippers",78,99,"Wed, Dec 31, 2014",2014-12-31,0,0,0,2015
"Phoenix Suns","Oklahoma City Thunder",134,137,"Wed, Dec 31, 2014",2014-12-31,0,1,0,2015
"New Orleans Pelicans","San Antonio Spurs",93,95,"Wed, Dec 31, 2014",2014-12-31,0,1,1,2015
"Denver Nuggets","Chicago Bulls",101,106,"Thu, Jan 1, 2015",2015-01-01,0,0,0,2015
"Sacramento Kings","Minnesota Timberwolves",110,107,"Thu, Jan 1, 2015",2015-01-01,0,1,0,2015
"Dallas Mavericks","Boston Celtics",119,101,"Fri, Jan 2, 2015",2015-01-02,0,0,0,2015
"Cleveland Cavaliers","Charlotte Hornets",91,87,"Fri, Jan 2, 2015",2015-01-02,0,0,0,2015
"Toronto Raptors","Golden State Warriors",105,126,"Fri, Jan 2, 2015",2015-01-02,0,0,0,2015
"Memphis Grizzlies","Los Angeles Lakers",109,106,"Fri, Jan 2, 2015",2015-01-02,0,0,0,2015
"Indiana Pacers","Milwaukee Bucks",94,91,"Fri, Jan 2, 2015",2015-01-02,0,0,0,2015
"Houston Rockets","New Orleans Pelicans",83,111,"Fri, Jan 2, 2015",2015-01-02,0,0,0,2015
"Detroit Pistons","New York Knicks",97,81,"Fri, Jan 2, 2015",2015-01-02,0,0,0,2015
"Washington Wizards","Oklahoma City Thunder",102,109,"Fri, Jan 2, 2015",2015-01-02,0,0,0,2015
"Brooklyn Nets","Orlando Magic",100,98,"Fri, Jan 2, 2015",2015-01-02,0,0,0,2015
"Philadelphia 76ers","Phoenix Suns",96,112,"Fri, Jan 2, 2015",2015-01-02,0,0,0,2015
"Atlanta Hawks","Utah Jazz",98,92,"Fri, Jan 2, 2015",2015-01-02,0,0,0,2015
"Boston Celtics","Chicago Bulls",104,109,"Sat, Jan 3, 2015",2015-01-03,0,1,0,2015
"Memphis Grizzlies","Denver Nuggets",85,114,"Sat, Jan 3, 2015",2015-01-03,0,1,0,2015
"Miami Heat","Houston Rockets",79,115,"Sat, Jan 3, 2015",2015-01-03,0,0,1,2015
"Philadelphia 76ers","Los Angeles Clippers",91,127,"Sat, Jan 3, 2015",2015-01-03,0,1,0,2015
"Utah Jazz","Minnesota Timberwolves",101,89,"Sat, Jan 3, 2015",2015-01-03,0,1,0,2015
"Charlotte Hornets","Orlando Magic",98,90,"Sat, Jan 3, 2015",2015-01-03,0,1,1,2015
"Atlanta Hawks","Portland Trail Blazers",115,107,"Sat, Jan 3, 2015",2015-01-03,0,1,0,2015
"Washington Wizards","San Antonio Spurs",92,101,"Sat, Jan 3, 2015",2015-01-03,0,1,0,2015
"Dallas Mavericks","Cleveland Cavaliers",109,90,"Sun, Jan 4, 2015",2015-01-04,0,0,0,2015
"Sacramento Kings","Detroit Pistons",95,114,"Sun, Jan 4, 2015",2015-01-04,0,0,0,2015
