"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year"
"New Orleans Pelicans","New York Knicks",103,99,"Sun, Dec 1, 2013",2013-12-01,0,0,0,2014
"Minnesota Timberwolves","Oklahoma City Thunder",103,113,"Sun, Dec 1, 2013",2013-12-01,0,1,0,2014
"Golden State Warriors","Sacramento Kings",115,113,"Sun, Dec 1, 2013",2013-12-01,0,0,0,2014
"Denver Nuggets","Toronto Raptors",112,98,"Sun, Dec 1, 2013",2013-12-01,0,0,0,2014
"New Orleans Pelicans","Chicago Bulls",131,128,"Mon, Dec 2, 2013",2013-12-02,0,1,0,2014
"Indiana Pacers","Portland Trail Blazers",102,106,"Mon, Dec 2, 2013",2013-12-02,0,1,1,2014
"Atlanta Hawks","San Antonio Spurs",100,102,"Mon, Dec 2, 2013",2013-12-02,0,0,0,2014
"Houston Rockets","Utah Jazz",103,109,"Mon, Dec 2, 2013",2013-12-02,0,0,0,2014
"Orlando Magic","Washington Wizards",80,98,"Mon, Dec 2, 2013",2013-12-02,0,0,0,2014
"Milwaukee Bucks","Boston Celtics",100,108,"Tue, Dec 3, 2013",2013-12-03,0,0,0,2014
"Denver Nuggets","Brooklyn Nets",111,87,"Tue, Dec 3, 2013",2013-12-03,0,0,0,2014
"Charlotte Bobcats","Dallas Mavericks",82,89,"Tue, Dec 3, 2013",2013-12-03,0,0,0,2014
"Toronto Raptors","Golden State Warriors",103,112,"Tue, Dec 3, 2013",2013-12-03,0,0,0,2014
"Phoenix Suns","Memphis Grizzlies",91,110,"Tue, Dec 3, 2013",2013-12-03,0,0,0,2014
"Detroit Pistons","Miami Heat",107,97,"Tue, Dec 3, 2013",2013-12-03,0,0,0,2014
"Orlando Magic","Philadelphia 76ers",125,126,"Tue, Dec 3, 2013",2013-12-03,0,1,0,2014
"Oklahoma City Thunder","Sacramento Kings",97,95,"Tue, Dec 3, 2013",2013-12-03,0,0,0,2014
"Los Angeles Clippers","Atlanta Hawks",97,107,"Wed, Dec 4, 2013",2013-12-04,0,0,0,2014
"Denver Nuggets","Cleveland Cavaliers",88,98,"Wed, Dec 4, 2013",2013-12-04,0,1,0,2014
"Phoenix Suns","Houston Rockets",97,88,"Wed, Dec 4, 2013",2013-12-04,0,1,0,2014
"Detroit Pistons","Milwaukee Bucks",105,98,"Wed, Dec 4, 2013",2013-12-04,0,1,1,2014
"Dallas Mavericks","New Orleans Pelicans",100,97,"Wed, Dec 4, 2013",2013-12-04,0,1,0,2014
"Oklahoma City Thunder","Portland Trail Blazers",104,111,"Wed, Dec 4, 2013",2013-12-04,0,1,0,2014
"Indiana Pacers","Utah Jazz",95,86,"Wed, Dec 4, 2013",2013-12-04,0,0,0,2014
"New York Knicks","Brooklyn Nets",113,83,"Thu, Dec 5, 2013",2013-12-05,0,0,0,2014
"Miami Heat","Chicago Bulls",87,107,"Thu, Dec 5, 2013",2013-12-05,0,0,0,2014
"Los Angeles Clippers","Memphis Grizzlies",101,81,"Thu, Dec 5, 2013",2013-12-05,0,1,0,2014
"Cleveland Cavaliers","Atlanta Hawks",89,108,"Fri, Dec 6, 2013",2013-12-06,0,0,0,2014
"Denver Nuggets","Boston Celtics",98,106,"Fri, Dec 6, 2013",2013-12-06,0,0,0,2014
"Philadelphia 76ers","Charlotte Bobcats",88,105,"Fri, Dec 6, 2013",2013-12-06,0,0,0,2014
"Golden State Warriors","Houston Rockets",83,105,"Fri, Dec 6, 2013",2013-12-06,0,0,0,2014
"Oklahoma City Thunder","New Orleans Pelicans",109,95,"Fri, Dec 6, 2013",2013-12-06,0,0,0,2014
"Orlando Magic","New York Knicks",83,121,"Fri, Dec 6, 2013",2013-12-06,0,0,1,2014
"Toronto Raptors","Phoenix Suns",97,106,"Fri, Dec 6, 2013",2013-12-06,0,0,0,2014
"Utah Jazz","Portland Trail Blazers",98,130,"Fri, Dec 6, 2013",2013-12-06,0,0,0,2014
"Los Angeles Lakers","Sacramento Kings",106,100,"Fri, Dec 6, 2013",2013-12-06,0,0,0,2014
"Milwaukee Bucks","Washington Wizards",109,105,"Fri, Dec 6, 2013",2013-12-06,0,0,0,2014
"Detroit Pistons","Chicago Bulls",92,75,"Sat, Dec 7, 2013",2013-12-07,0,0,0,2014
"Los Angeles Clippers","Cleveland Cavaliers",82,88,"Sat, Dec 7, 2013",2013-12-07,0,0,1,2014
"Golden State Warriors","Memphis Grizzlies",108,82,"Sat, Dec 7, 2013",2013-12-07,0,1,0,2014
"Brooklyn Nets","Milwaukee Bucks",90,82,"Sat, Dec 7, 2013",2013-12-07,0,0,1,2014
"Miami Heat","Minnesota Timberwolves",103,82,"Sat, Dec 7, 2013",2013-12-07,0,0,0,2014
"Denver Nuggets","Philadelphia 76ers",103,92,"Sat, Dec 7, 2013",2013-12-07,0,1,1,2014
"Dallas Mavericks","Portland Trail Blazers",108,106,"Sat, Dec 7, 2013",2013-12-07,0,0,1,2014
"Indiana Pacers","San Antonio Spurs",111,100,"Sat, Dec 7, 2013",2013-12-07,0,0,0,2014
"Sacramento Kings","Utah Jazz",112,102,"Sat, Dec 7, 2013",2013-12-07,0,1,1,2014
"Miami Heat","Detroit Pistons",110,95,"Sun, Dec 8, 2013",2013-12-08,0,1,1,2014
"Orlando Magic","Houston Rockets",88,98,"Sun, Dec 8, 2013",2013-12-08,0,0,0,2014
"Toronto Raptors","Los Angeles Lakers",106,94,"Sun, Dec 8, 2013",2013-12-08,0,0,0,2014
"Boston Celtics","New York Knicks",114,73,"Sun, Dec 8, 2013",2013-12-08,0,0,0,2014
"Indiana Pacers","Oklahoma City Thunder",94,118,"Sun, Dec 8, 2013",2013-12-08,0,1,0,2014
"Golden State Warriors","Charlotte Bobcats",111,115,"Mon, Dec 9, 2013",2013-12-09,0,0,0,2014
"Orlando Magic","Memphis Grizzlies",85,94,"Mon, Dec 9, 2013",2013-12-09,0,1,0,2014
"Los Angeles Clippers","Philadelphia 76ers",94,83,"Mon, Dec 9, 2013",2013-12-09,0,0,0,2014
"Dallas Mavericks","Sacramento Kings",97,112,"Mon, Dec 9, 2013",2013-12-09,0,0,0,2014
"Portland Trail Blazers","Utah Jazz",105,94,"Mon, Dec 9, 2013",2013-12-09,0,0,0,2014
"Denver Nuggets","Washington Wizards",75,74,"Mon, Dec 9, 2013",2013-12-09,0,0,0,2014
"Oklahoma City Thunder","Atlanta Hawks",101,92,"Tue, Dec 10, 2013",2013-12-10,0,0,0,2014
"Boston Celtics","Brooklyn Nets",96,104,"Tue, Dec 10, 2013",2013-12-10,0,0,0,2014
"Milwaukee Bucks","Chicago Bulls",78,74,"Tue, Dec 10, 2013",2013-12-10,0,0,0,2014
"New York Knicks","Cleveland Cavaliers",94,109,"Tue, Dec 10, 2013",2013-12-10,0,0,0,2014
"Minnesota Timberwolves","Detroit Pistons",121,94,"Tue, Dec 10, 2013",2013-12-10,0,0,0,2014
"Miami Heat","Indiana Pacers",84,90,"Tue, Dec 10, 2013",2013-12-10,0,0,0,2014
"Phoenix Suns","Los Angeles Lakers",114,108,"Tue, Dec 10, 2013",2013-12-10,0,0,0,2014
"San Antonio Spurs","Toronto Raptors",116,103,"Tue, Dec 10, 2013",2013-12-10,0,0,0,2014
"Los Angeles Clippers","Boston Celtics",96,88,"Wed, Dec 11, 2013",2013-12-11,0,0,1,2014
"Orlando Magic","Charlotte Bobcats",92,83,"Wed, Dec 11, 2013",2013-12-11,0,0,0,2014
"Dallas Mavericks","Golden State Warriors",93,95,"Wed, Dec 11, 2013",2013-12-11,0,0,0,2014
"Oklahoma City Thunder","Memphis Grizzlies",116,100,"Wed, Dec 11, 2013",2013-12-11,0,1,0,2014
"San Antonio Spurs","Milwaukee Bucks",109,77,"Wed, Dec 11, 2013",2013-12-11,0,1,1,2014
"Philadelphia 76ers","Minnesota Timberwolves",99,106,"Wed, Dec 11, 2013",2013-12-11,0,0,1,2014
"Detroit Pistons","New Orleans Pelicans",106,111,"Wed, Dec 11, 2013",2013-12-11,0,1,0,2014
"Chicago Bulls","New York Knicks",78,83,"Wed, Dec 11, 2013",2013-12-11,0,1,1,2014
"Utah Jazz","Sacramento Kings",122,101,"Wed, Dec 11, 2013",2013-12-11,0,0,0,2014
"Los Angeles Clippers","Brooklyn Nets",93,102,"Thu, Dec 12, 2013",2013-12-12,0,1,0,2014
"Houston Rockets","Portland Trail Blazers",104,111,"Thu, Dec 12, 2013",2013-12-12,0,0,0,2014
"Washington Wizards","Atlanta Hawks",99,101,"Fri, Dec 13, 2013",2013-12-13,0,0,0,2014
"New York Knicks","Boston Celtics",86,90,"Fri, Dec 13, 2013",2013-12-13,0,0,0,2014
"Utah Jazz","Denver Nuggets",103,93,"Fri, Dec 13, 2013",2013-12-13,0,0,0,2014
"Brooklyn Nets","Detroit Pistons",99,103,"Fri, Dec 13, 2013",2013-12-13,0,1,0,2014
"Houston Rockets","Golden State Warriors",116,112,"Fri, Dec 13, 2013",2013-12-13,0,1,0,2014
"Charlotte Bobcats","Indiana Pacers",94,99,"Fri, Dec 13, 2013",2013-12-13,0,0,0,2014
"Chicago Bulls","Milwaukee Bucks",91,90,"Fri, Dec 13, 2013",2013-12-13,0,0,0,2014
"Memphis Grizzlies","New Orleans Pelicans",98,104,"Fri, Dec 13, 2013",2013-12-13,0,0,0,2014
"Los Angeles Lakers","Oklahoma City Thunder",97,122,"Fri, Dec 13, 2013",2013-12-13,0,0,0,2014
"Cleveland Cavaliers","Orlando Magic",109,100,"Fri, Dec 13, 2013",2013-12-13,0,0,0,2014
"Sacramento Kings","Phoenix Suns",107,116,"Fri, Dec 13, 2013",2013-12-13,0,0,0,2014
"Minnesota Timberwolves","San Antonio Spurs",110,117,"Fri, Dec 13, 2013",2013-12-13,0,0,0,2014
"Philadelphia 76ers","Toronto Raptors",100,108,"Fri, Dec 13, 2013",2013-12-13,0,0,0,2014
"Los Angeles Lakers","Charlotte Bobcats",88,85,"Sat, Dec 14, 2013",2013-12-14,0,1,1,2014
"Toronto Raptors","Chicago Bulls",99,77,"Sat, Dec 14, 2013",2013-12-14,0,1,1,2014
"Milwaukee Bucks","Dallas Mavericks",93,106,"Sat, Dec 14, 2013",2013-12-14,0,1,0,2014
"Cleveland Cavaliers","Miami Heat",107,114,"Sat, Dec 14, 2013",2013-12-14,0,1,0,2014
"Atlanta Hawks","New York Knicks",106,111,"Sat, Dec 14, 2013",2013-12-14,0,1,1,2014
"Portland Trail Blazers","Philadelphia 76ers",139,105,"Sat, Dec 14, 2013",2013-12-14,0,0,1,2014
"San Antonio Spurs","Utah Jazz",100,84,"Sat, Dec 14, 2013",2013-12-14,0,1,1,2014
"Los Angeles Clippers","Washington Wizards",113,97,"Sat, Dec 14, 2013",2013-12-14,0,0,1,2014
"New Orleans Pelicans","Denver Nuggets",93,102,"Sun, Dec 15, 2013",2013-12-15,0,0,0,2014
"Portland Trail Blazers","Detroit Pistons",111,109,"Sun, Dec 15, 2013",2013-12-15,0,1,0,2014
"Minnesota Timberwolves","Memphis Grizzlies",101,93,"Sun, Dec 15, 2013",2013-12-15,0,0,0,2014
"Orlando Magic","Oklahoma City Thunder",98,101,"Sun, Dec 15, 2013",2013-12-15,0,0,0,2014
"Golden State Warriors","Phoenix Suns",102,106,"Sun, Dec 15, 2013",2013-12-15,0,0,0,2014
"Houston Rockets","Sacramento Kings",91,106,"Sun, Dec 15, 2013",2013-12-15,0,0,0,2014
"Los Angeles Lakers","Atlanta Hawks",100,114,"Mon, Dec 16, 2013",2013-12-16,0,0,0,2014
"Minnesota Timberwolves","Boston Celtics",97,101,"Mon, Dec 16, 2013",2013-12-16,0,1,0,2014
"Philadelphia 76ers","Brooklyn Nets",94,130,"Mon, Dec 16, 2013",2013-12-16,0,0,0,2014
"Orlando Magic","Chicago Bulls",83,82,"Mon, Dec 16, 2013",2013-12-16,0,1,0,2014
"Detroit Pistons","Indiana Pacers",101,96,"Mon, Dec 16, 2013",2013-12-16,0,1,0,2014
"San Antonio Spurs","Los Angeles Clippers",92,115,"Mon, Dec 16, 2013",2013-12-16,0,0,0,2014
"Utah Jazz","Miami Heat",94,117,"Mon, Dec 16, 2013",2013-12-16,0,0,0,2014
"Washington Wizards","New York Knicks",102,101,"Mon, Dec 16, 2013",2013-12-16,0,0,0,2014
"Sacramento Kings","Charlotte Bobcats",87,95,"Tue, Dec 17, 2013",2013-12-17,0,0,0,2014
"Portland Trail Blazers","Cleveland Cavaliers",119,116,"Tue, Dec 17, 2013",2013-12-17,0,0,0,2014
"Oklahoma City Thunder","Denver Nuggets",105,93,"Tue, Dec 17, 2013",2013-12-17,0,0,0,2014
"New Orleans Pelicans","Golden State Warriors",93,104,"Tue, Dec 17, 2013",2013-12-17,0,0,0,2014
"Los Angeles Lakers","Memphis Grizzlies",96,92,"Tue, Dec 17, 2013",2013-12-17,0,1,0,2014
"Sacramento Kings","Atlanta Hawks",107,124,"Wed, Dec 18, 2013",2013-12-18,0,1,0,2014
"Detroit Pistons","Boston Celtics",107,106,"Wed, Dec 18, 2013",2013-12-18,0,0,0,2014
"Washington Wizards","Brooklyn Nets",113,107,"Wed, Dec 18, 2013",2013-12-18,0,0,0,2014
"Memphis Grizzlies","Dallas Mavericks",91,105,"Wed, Dec 18, 2013",2013-12-18,0,1,0,2014
"Chicago Bulls","Houston Rockets",94,109,"Wed, Dec 18, 2013",2013-12-18,0,0,0,2014
"New Orleans Pelicans","Los Angeles Clippers",95,108,"Wed, Dec 18, 2013",2013-12-18,0,1,0,2014
"Indiana Pacers","Miami Heat",94,97,"Wed, Dec 18, 2013",2013-12-18,0,0,0,2014
"New York Knicks","Milwaukee Bucks",107,101,"Wed, Dec 18, 2013",2013-12-18,0,0,0,2014
"Portland Trail Blazers","Minnesota Timberwolves",109,120,"Wed, Dec 18, 2013",2013-12-18,0,1,0,2014
"Utah Jazz","Orlando Magic",86,82,"Wed, Dec 18, 2013",2013-12-18,0,0,0,2014
"San Antonio Spurs","Phoenix Suns",108,101,"Wed, Dec 18, 2013",2013-12-18,0,0,0,2014
"Charlotte Bobcats","Toronto Raptors",104,102,"Wed, Dec 18, 2013",2013-12-18,0,1,0,2014
"San Antonio Spurs","Golden State Warriors",104,102,"Thu, Dec 19, 2013",2013-12-19,0,1,0,2014
"Chicago Bulls","Oklahoma City Thunder",95,107,"Thu, Dec 19, 2013",2013-12-19,0,1,0,2014
"Utah Jazz","Atlanta Hawks",85,118,"Fri, Dec 20, 2013",2013-12-20,0,0,0,2014
"Milwaukee Bucks","Cleveland Cavaliers",111,114,"Fri, Dec 20, 2013",2013-12-20,0,0,0,2014
"Toronto Raptors","Dallas Mavericks",109,108,"Fri, Dec 20, 2013",2013-12-20,0,0,0,2014
"Phoenix Suns","Denver Nuggets",103,99,"Fri, Dec 20, 2013",2013-12-20,0,0,0,2014
"Charlotte Bobcats","Detroit Pistons",116,106,"Fri, Dec 20, 2013",2013-12-20,0,0,0,2014
"Houston Rockets","Indiana Pacers",81,114,"Fri, Dec 20, 2013",2013-12-20,0,0,0,2014
"Minnesota Timberwolves","Los Angeles Lakers",91,104,"Fri, Dec 20, 2013",2013-12-20,0,0,0,2014
"Sacramento Kings","Miami Heat",103,122,"Fri, Dec 20, 2013",2013-12-20,0,0,0,2014
"Brooklyn Nets","Philadelphia 76ers",120,121,"Fri, Dec 20, 2013",2013-12-20,0,0,0,2014
"Washington Wizards","Boston Celtics",106,99,"Sat, Dec 21, 2013",2013-12-21,0,0,0,2014
"Utah Jazz","Charlotte Bobcats",88,85,"Sat, Dec 21, 2013",2013-12-21,0,1,1,2014
"Cleveland Cavaliers","Chicago Bulls",84,100,"Sat, Dec 21, 2013",2013-12-21,0,1,0,2014
"Houston Rockets","Detroit Pistons",114,97,"Sat, Dec 21, 2013",2013-12-21,0,1,1,2014
"Los Angeles Lakers","Golden State Warriors",83,102,"Sat, Dec 21, 2013",2013-12-21,0,1,0,2014
"Denver Nuggets","Los Angeles Clippers",91,112,"Sat, Dec 21, 2013",2013-12-21,0,1,0,2014
"Philadelphia 76ers","Milwaukee Bucks",106,116,"Sat, Dec 21, 2013",2013-12-21,0,1,1,2014
"Memphis Grizzlies","New York Knicks",95,87,"Sat, Dec 21, 2013",2013-12-21,0,0,0,2014
"Sacramento Kings","Orlando Magic",105,100,"Sat, Dec 21, 2013",2013-12-21,0,1,0,2014
"Dallas Mavericks","Phoenix Suns",108,123,"Sat, Dec 21, 2013",2013-12-21,0,1,1,2014
"New Orleans Pelicans","Portland Trail Blazers",107,110,"Sat, Dec 21, 2013",2013-12-21,0,0,0,2014
"Oklahoma City Thunder","San Antonio Spurs",113,100,"Sat, Dec 21, 2013",2013-12-21,0,0,0,2014
"Boston Celtics","Indiana Pacers",79,106,"Sun, Dec 22, 2013",2013-12-22,0,1,0,2014
"Minnesota Timberwolves","Los Angeles Clippers",116,120,"Sun, Dec 22, 2013",2013-12-22,0,0,1,2014
"Toronto Raptors","Oklahoma City Thunder",104,98,"Sun, Dec 22, 2013",2013-12-22,0,0,1,2014
"Indiana Pacers","Brooklyn Nets",103,86,"Mon, Dec 23, 2013",2013-12-23,0,1,0,2014
"Milwaukee Bucks","Charlotte Bobcats",110,111,"Mon, Dec 23, 2013",2013-12-23,0,0,0,2014
"Detroit Pistons","Cleveland Cavaliers",115,92,"Mon, Dec 23, 2013",2013-12-23,0,0,0,2014
"Golden State Warriors","Denver Nuggets",89,81,"Mon, Dec 23, 2013",2013-12-23,0,0,0,2014
"Dallas Mavericks","Houston Rockets",111,104,"Mon, Dec 23, 2013",2013-12-23,0,0,0,2014
"Utah Jazz","Memphis Grizzlies",94,104,"Mon, Dec 23, 2013",2013-12-23,0,0,0,2014
"Atlanta Hawks","Miami Heat",119,121,"Mon, Dec 23, 2013",2013-12-23,0,0,0,2014
"New York Knicks","Orlando Magic",103,98,"Mon, Dec 23, 2013",2013-12-23,0,0,0,2014
"Los Angeles Lakers","Phoenix Suns",90,117,"Mon, Dec 23, 2013",2013-12-23,0,0,0,2014
"New Orleans Pelicans","Sacramento Kings",113,100,"Mon, Dec 23, 2013",2013-12-23,0,0,0,2014
"Toronto Raptors","San Antonio Spurs",99,112,"Mon, Dec 23, 2013",2013-12-23,0,1,0,2014
"Chicago Bulls","Brooklyn Nets",95,78,"Wed, Dec 25, 2013",2013-12-25,0,0,0,2014
"Los Angeles Clippers","Golden State Warriors",103,105,"Wed, Dec 25, 2013",2013-12-25,0,0,0,2014
"Miami Heat","Los Angeles Lakers",101,95,"Wed, Dec 25, 2013",2013-12-25,0,0,0,2014
"Oklahoma City Thunder","New York Knicks",123,94,"Wed, Dec 25, 2013",2013-12-25,0,0,0,2014
"Houston Rockets","San Antonio Spurs",111,98,"Wed, Dec 25, 2013",2013-12-25,0,0,0,2014
"Atlanta Hawks","Cleveland Cavaliers",127,125,"Thu, Dec 26, 2013",2013-12-26,0,0,0,2014
"San Antonio Spurs","Dallas Mavericks",116,107,"Thu, Dec 26, 2013",2013-12-26,0,1,0,2014
"Memphis Grizzlies","Houston Rockets",92,100,"Thu, Dec 26, 2013",2013-12-26,0,0,1,2014
"Los Angeles Clippers","Portland Trail Blazers",112,116,"Thu, Dec 26, 2013",2013-12-26,0,1,0,2014
"Milwaukee Bucks","Brooklyn Nets",93,104,"Fri, Dec 27, 2013",2013-12-27,0,0,0,2014
"Oklahoma City Thunder","Charlotte Bobcats",89,85,"Fri, Dec 27, 2013",2013-12-27,0,0,0,2014
"Phoenix Suns","Golden State Warriors",86,115,"Fri, Dec 27, 2013",2013-12-27,0,0,0,2014
"Washington Wizards","Minnesota Timberwolves",98,120,"Fri, Dec 27, 2013",2013-12-27,0,0,0,2014
"Denver Nuggets","New Orleans Pelicans",89,105,"Fri, Dec 27, 2013",2013-12-27,0,0,0,2014
"Toronto Raptors","New York Knicks",95,83,"Fri, Dec 27, 2013",2013-12-27,0,0,0,2014
"Detroit Pistons","Orlando Magic",92,109,"Fri, Dec 27, 2013",2013-12-27,0,0,0,2014
"Miami Heat","Sacramento Kings",103,108,"Fri, Dec 27, 2013",2013-12-27,0,0,0,2014
"Los Angeles Lakers","Utah Jazz",103,105,"Fri, Dec 27, 2013",2013-12-27,0,0,0,2014
"Charlotte Bobcats","Atlanta Hawks",116,118,"Sat, Dec 28, 2013",2013-12-28,0,1,0,2014
"Cleveland Cavaliers","Boston Celtics",100,103,"Sat, Dec 28, 2013",2013-12-28,0,0,0,2014
"Dallas Mavericks","Chicago Bulls",105,83,"Sat, Dec 28, 2013",2013-12-28,0,0,0,2014
"New Orleans Pelicans","Houston Rockets",98,107,"Sat, Dec 28, 2013",2013-12-28,0,1,0,2014
"Brooklyn Nets","Indiana Pacers",91,105,"Sat, Dec 28, 2013",2013-12-28,0,1,0,2014
"Utah Jazz","Los Angeles Clippers",90,98,"Sat, Dec 28, 2013",2013-12-28,0,1,0,2014
"Denver Nuggets","Memphis Grizzlies",99,120,"Sat, Dec 28, 2013",2013-12-28,0,1,0,2014
"Minnesota Timberwolves","Milwaukee Bucks",117,95,"Sat, Dec 28, 2013",2013-12-28,0,1,1,2014
"Philadelphia 76ers","Phoenix Suns",101,115,"Sat, Dec 28, 2013",2013-12-28,0,0,1,2014
"Miami Heat","Portland Trail Blazers",108,107,"Sat, Dec 28, 2013",2013-12-28,0,1,0,2014
"New York Knicks","Toronto Raptors",100,115,"Sat, Dec 28, 2013",2013-12-28,0,1,1,2014
"Detroit Pistons","Washington Wizards",82,106,"Sat, Dec 28, 2013",2013-12-28,0,1,1,2014
"Golden State Warriors","Cleveland Cavaliers",108,104,"Sun, Dec 29, 2013",2013-12-29,0,0,1,2014
"Philadelphia 76ers","Los Angeles Lakers",111,104,"Sun, Dec 29, 2013",2013-12-29,0,1,0,2014
"Houston Rockets","Oklahoma City Thunder",86,117,"Sun, Dec 29, 2013",2013-12-29,0,1,0,2014
"Atlanta Hawks","Orlando Magic",102,109,"Sun, Dec 29, 2013",2013-12-29,0,1,0,2014
"Sacramento Kings","San Antonio Spurs",104,112,"Sun, Dec 29, 2013",2013-12-29,0,0,0,2014
"Miami Heat","Denver Nuggets",97,94,"Mon, Dec 30, 2013",2013-12-30,0,0,0,2014
"Washington Wizards","Detroit Pistons",106,99,"Mon, Dec 30, 2013",2013-12-30,0,0,0,2014
"Phoenix Suns","Los Angeles Clippers",107,88,"Mon, Dec 30, 2013",2013-12-30,0,0,0,2014
"Chicago Bulls","Memphis Grizzlies",95,91,"Mon, Dec 30, 2013",2013-12-30,0,0,0,2014
"Dallas Mavericks","Minnesota Timberwolves",100,98,"Mon, Dec 30, 2013",2013-12-30,0,0,0,2014
"Portland Trail Blazers","New Orleans Pelicans",108,110,"Mon, Dec 30, 2013",2013-12-30,0,0,0,2014
"Charlotte Bobcats","Utah Jazz",80,83,"Mon, Dec 30, 2013",2013-12-30,0,0,0,2014
"Atlanta Hawks","Boston Celtics",92,91,"Tue, Dec 31, 2013",2013-12-31,0,0,0,2014
"Toronto Raptors","Chicago Bulls",85,79,"Tue, Dec 31, 2013",2013-12-31,0,0,1,2014
"Sacramento Kings","Houston Rockets",110,106,"Tue, Dec 31, 2013",2013-12-31,0,0,0,2014
"Cleveland Cavaliers","Indiana Pacers",76,91,"Tue, Dec 31, 2013",2013-12-31,0,0,0,2014
"Milwaukee Bucks","Los Angeles Lakers",94,79,"Tue, Dec 31, 2013",2013-12-31,0,0,0,2014
"Portland Trail Blazers","Oklahoma City Thunder",98,94,"Tue, Dec 31, 2013",2013-12-31,0,1,0,2014
"Golden State Warriors","Orlando Magic",94,81,"Tue, Dec 31, 2013",2013-12-31,0,0,0,2014
"Brooklyn Nets","San Antonio Spurs",92,113,"Tue, Dec 31, 2013",2013-12-31,0,0,0,2014
"Philadelphia 76ers","Denver Nuggets",114,102,"Wed, Jan 1, 2014",2014-01-01,0,0,0,2014
"Charlotte Bobcats","Los Angeles Clippers",85,112,"Wed, Jan 1, 2014",2014-01-01,0,0,0,2014
"New Orleans Pelicans","Minnesota Timberwolves",112,124,"Wed, Jan 1, 2014",2014-01-01,0,0,0,2014
"Indiana Pacers","Toronto Raptors",82,95,"Wed, Jan 1, 2014",2014-01-01,0,1,1,2014
"Dallas Mavericks","Washington Wizards",87,78,"Wed, Jan 1, 2014",2014-01-01,0,0,0,2014
"Boston Celtics","Chicago Bulls",82,94,"Thu, Jan 2, 2014",2014-01-02,0,0,0,2014
"Orlando Magic","Cleveland Cavaliers",81,87,"Thu, Jan 2, 2014",2014-01-02,0,0,0,2014
"Golden State Warriors","Miami Heat",123,114,"Thu, Jan 2, 2014",2014-01-02,0,0,0,2014
"Brooklyn Nets","Oklahoma City Thunder",95,93,"Thu, Jan 2, 2014",2014-01-02,0,0,0,2014
"Memphis Grizzlies","Phoenix Suns",99,91,"Thu, Jan 2, 2014",2014-01-02,0,0,0,2014
"Charlotte Bobcats","Portland Trail Blazers",104,134,"Thu, Jan 2, 2014",2014-01-02,0,1,0,2014
"Philadelphia 76ers","Sacramento Kings",113,104,"Thu, Jan 2, 2014",2014-01-02,0,1,0,2014
"New York Knicks","San Antonio Spurs",105,101,"Thu, Jan 2, 2014",2014-01-02,0,0,0,2014
"Milwaukee Bucks","Utah Jazz",87,96,"Thu, Jan 2, 2014",2014-01-02,0,0,0,2014
"Golden State Warriors","Atlanta Hawks",101,100,"Fri, Jan 3, 2014",2014-01-03,0,1,0,2014
"New Orleans Pelicans","Boston Celtics",95,92,"Fri, Jan 3, 2014",2014-01-03,0,0,1,2014
"Los Angeles Clippers","Dallas Mavericks",119,112,"Fri, Jan 3, 2014",2014-01-03,0,0,0,2014
"Memphis Grizzlies","Denver Nuggets",108,111,"Fri, Jan 3, 2014",2014-01-03,0,1,0,2014
"New York Knicks","Houston Rockets",100,102,"Fri, Jan 3, 2014",2014-01-03,0,1,0,2014
"Utah Jazz","Los Angeles Lakers",99,110,"Fri, Jan 3, 2014",2014-01-03,0,1,0,2014
"Toronto Raptors","Washington Wizards",101,88,"Fri, Jan 3, 2014",2014-01-03,0,0,0,2014
"Cleveland Cavaliers","Brooklyn Nets",82,89,"Sat, Jan 4, 2014",2014-01-04,0,0,0,2014
"Atlanta Hawks","Chicago Bulls",84,91,"Sat, Jan 4, 2014",2014-01-04,0,1,0,2014
"New Orleans Pelicans","Indiana Pacers",82,99,"Sat, Jan 4, 2014",2014-01-04,0,1,0,2014
"Oklahoma City Thunder","Minnesota Timberwolves",115,111,"Sat, Jan 4, 2014",2014-01-04,0,0,0,2014
"Miami Heat","Orlando Magic",110,94,"Sat, Jan 4, 2014",2014-01-04,0,0,0,2014
"Milwaukee Bucks","Phoenix Suns",100,116,"Sat, Jan 4, 2014",2014-01-04,0,0,0,2014
"Philadelphia 76ers","Portland Trail Blazers",101,99,"Sat, Jan 4, 2014",2014-01-04,0,0,0,2014
"Charlotte Bobcats","Sacramento Kings",113,103,"Sat, Jan 4, 2014",2014-01-04,0,0,0,2014
"Los Angeles Clippers","San Antonio Spurs",92,116,"Sat, Jan 4, 2014",2014-01-04,0,1,0,2014
"Indiana Pacers","Cleveland Cavaliers",82,78,"Sun, Jan 5, 2014",2014-01-05,0,1,1,2014
"New York Knicks","Dallas Mavericks",92,80,"Sun, Jan 5, 2014",2014-01-05,0,0,0,2014
"Memphis Grizzlies","Detroit Pistons",112,84,"Sun, Jan 5, 2014",2014-01-05,0,0,0,2014
"Denver Nuggets","Los Angeles Lakers",137,115,"Sun, Jan 5, 2014",2014-01-05,0,0,0,2014
"Toronto Raptors","Miami Heat",97,102,"Sun, Jan 5, 2014",2014-01-05,0,0,1,2014
"Boston Celtics","Oklahoma City Thunder",96,119,"Sun, Jan 5, 2014",2014-01-05,0,0,1,2014
"Golden State Warriors","Washington Wizards",112,96,"Sun, Jan 5, 2014",2014-01-05,0,0,0,2014
