"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year"
"Houston Rockets","Portland Trail Blazers",130,114,"Sun, Nov 27, 2016",2016-11-27,0,0,0,2017
"Atlanta Hawks","Golden State Warriors",100,105,"Mon, Nov 28, 2016",2016-11-28,0,1,0,2017
"Charlotte Hornets","Memphis Grizzlies",104,85,"Mon, Nov 28, 2016",2016-11-28,0,0,0,2017
"Boston Celtics","Miami Heat",112,104,"Mon, Nov 28, 2016",2016-11-28,0,0,0,2017
"Utah Jazz","Minnesota Timberwolves",112,103,"Mon, Nov 28, 2016",2016-11-28,0,0,0,2017
"Oklahoma City Thunder","New York Knicks",112,103,"Mon, Nov 28, 2016",2016-11-28,0,0,0,2017
"Philadelphia 76ers","Toronto Raptors",95,122,"Mon, Nov 28, 2016",2016-11-28,0,1,0,2017
"Sacramento Kings","Washington Wizards",95,101,"Mon, Nov 28, 2016",2016-11-28,0,1,0,2017
"Los Angeles Clippers","Brooklyn Nets",122,127,"Tue, Nov 29, 2016",2016-11-29,0,0,0,2017
"Detroit Pistons","Charlotte Hornets",112,89,"Tue, Nov 29, 2016",2016-11-29,0,0,1,2017
"Cleveland Cavaliers","Milwaukee Bucks",101,118,"Tue, Nov 29, 2016",2016-11-29,0,0,0,2017
"Los Angeles Lakers","New Orleans Pelicans",88,105,"Tue, Nov 29, 2016",2016-11-29,0,0,0,2017
"Orlando Magic","San Antonio Spurs",95,83,"Tue, Nov 29, 2016",2016-11-29,0,0,0,2017
"Houston Rockets","Utah Jazz",101,120,"Tue, Nov 29, 2016",2016-11-29,0,0,1,2017
"Detroit Pistons","Boston Celtics",121,114,"Wed, Nov 30, 2016",2016-11-30,0,1,0,2017
"Los Angeles Lakers","Chicago Bulls",96,90,"Wed, Nov 30, 2016",2016-11-30,0,1,0,2017
"San Antonio Spurs","Dallas Mavericks",94,87,"Wed, Nov 30, 2016",2016-11-30,0,1,0,2017
"Miami Heat","Denver Nuggets",106,98,"Wed, Nov 30, 2016",2016-11-30,0,0,0,2017
"New York Knicks","Minnesota Timberwolves",106,104,"Wed, Nov 30, 2016",2016-11-30,0,0,0,2017
"Washington Wizards","Oklahoma City Thunder",115,126,"Wed, Nov 30, 2016",2016-11-30,0,0,0,2017
"Atlanta Hawks","Phoenix Suns",107,109,"Wed, Nov 30, 2016",2016-11-30,0,0,0,2017
"Indiana Pacers","Portland Trail Blazers",109,131,"Wed, Nov 30, 2016",2016-11-30,0,0,0,2017
"Memphis Grizzlies","Toronto Raptors",105,120,"Wed, Nov 30, 2016",2016-11-30,0,0,0,2017
"Milwaukee Bucks","Brooklyn Nets",111,93,"Thu, Dec 1, 2016",2016-12-01,0,0,0,2017
"Dallas Mavericks","Charlotte Hornets",87,97,"Thu, Dec 1, 2016",2016-12-01,0,1,0,2017
"Los Angeles Clippers","Cleveland Cavaliers",113,94,"Thu, Dec 1, 2016",2016-12-01,0,0,0,2017
"Houston Rockets","Golden State Warriors",132,127,"Thu, Dec 1, 2016",2016-12-01,0,0,0,2017
"Orlando Magic","Memphis Grizzlies",94,95,"Thu, Dec 1, 2016",2016-12-01,0,0,1,2017
"Miami Heat","Utah Jazz",111,110,"Thu, Dec 1, 2016",2016-12-01,0,1,0,2017
"Detroit Pistons","Atlanta Hawks",121,85,"Fri, Dec 2, 2016",2016-12-02,0,0,0,2017
"Sacramento Kings","Boston Celtics",92,97,"Fri, Dec 2, 2016",2016-12-02,0,0,0,2017
"Cleveland Cavaliers","Chicago Bulls",105,111,"Fri, Dec 2, 2016",2016-12-02,0,1,0,2017
"Houston Rockets","Denver Nuggets",128,110,"Fri, Dec 2, 2016",2016-12-02,0,1,0,2017
"Los Angeles Clippers","New Orleans Pelicans",114,96,"Fri, Dec 2, 2016",2016-12-02,0,1,0,2017
"Minnesota Timberwolves","New York Knicks",114,118,"Fri, Dec 2, 2016",2016-12-02,0,0,0,2017
"Orlando Magic","Philadelphia 76ers",105,88,"Fri, Dec 2, 2016",2016-12-02,0,1,0,2017
"Washington Wizards","San Antonio Spurs",105,107,"Fri, Dec 2, 2016",2016-12-02,0,0,0,2017
"Los Angeles Lakers","Toronto Raptors",80,113,"Fri, Dec 2, 2016",2016-12-02,0,0,0,2017
"Minnesota Timberwolves","Charlotte Hornets",125,120,"Sat, Dec 3, 2016",2016-12-03,0,1,0,2017
"Chicago Bulls","Dallas Mavericks",82,107,"Sat, Dec 3, 2016",2016-12-03,0,1,0,2017
"Phoenix Suns","Golden State Warriors",109,138,"Sat, Dec 3, 2016",2016-12-03,0,0,0,2017
"Los Angeles Lakers","Memphis Grizzlies",100,103,"Sat, Dec 3, 2016",2016-12-03,0,1,0,2017
"Brooklyn Nets","Milwaukee Bucks",103,112,"Sat, Dec 3, 2016",2016-12-03,0,0,0,2017
"Boston Celtics","Philadelphia 76ers",107,106,"Sat, Dec 3, 2016",2016-12-03,0,1,1,2017
"Miami Heat","Portland Trail Blazers",92,99,"Sat, Dec 3, 2016",2016-12-03,0,0,0,2017
"Atlanta Hawks","Toronto Raptors",84,128,"Sat, Dec 3, 2016",2016-12-03,0,1,1,2017
"Denver Nuggets","Utah Jazz",98,105,"Sat, Dec 3, 2016",2016-12-03,0,1,0,2017
"Orlando Magic","Detroit Pistons",98,92,"Sun, Dec 4, 2016",2016-12-04,0,0,0,2017
"Indiana Pacers","Los Angeles Clippers",111,102,"Sun, Dec 4, 2016",2016-12-04,0,0,0,2017
"Sacramento Kings","New York Knicks",98,106,"Sun, Dec 4, 2016",2016-12-04,0,0,0,2017
"New Orleans Pelicans","Oklahoma City Thunder",92,101,"Sun, Dec 4, 2016",2016-12-04,0,0,0,2017
"Oklahoma City Thunder","Atlanta Hawks",102,99,"Mon, Dec 5, 2016",2016-12-05,0,1,0,2017
"Washington Wizards","Brooklyn Nets",118,113,"Mon, Dec 5, 2016",2016-12-05,0,0,0,2017
"Portland Trail Blazers","Chicago Bulls",112,110,"Mon, Dec 5, 2016",2016-12-05,0,0,0,2017
"Charlotte Hornets","Dallas Mavericks",109,101,"Mon, Dec 5, 2016",2016-12-05,0,0,0,2017
"Indiana Pacers","Golden State Warriors",106,142,"Mon, Dec 5, 2016",2016-12-05,0,1,0,2017
"Boston Celtics","Houston Rockets",106,107,"Mon, Dec 5, 2016",2016-12-05,0,0,0,2017
"Utah Jazz","Los Angeles Lakers",107,101,"Mon, Dec 5, 2016",2016-12-05,0,0,0,2017
"San Antonio Spurs","Milwaukee Bucks",97,96,"Mon, Dec 5, 2016",2016-12-05,0,0,0,2017
"Memphis Grizzlies","New Orleans Pelicans",110,108,"Mon, Dec 5, 2016",2016-12-05,0,0,1,2017
"Denver Nuggets","Philadelphia 76ers",106,98,"Mon, Dec 5, 2016",2016-12-05,0,0,0,2017
"Cleveland Cavaliers","Toronto Raptors",116,112,"Mon, Dec 5, 2016",2016-12-05,0,0,0,2017
"Chicago Bulls","Detroit Pistons",91,102,"Tue, Dec 6, 2016",2016-12-06,0,1,0,2017
"Philadelphia 76ers","Memphis Grizzlies",91,96,"Tue, Dec 6, 2016",2016-12-06,0,1,1,2017
"New York Knicks","Miami Heat",114,103,"Tue, Dec 6, 2016",2016-12-06,0,0,0,2017
"San Antonio Spurs","Minnesota Timberwolves",105,91,"Tue, Dec 6, 2016",2016-12-06,0,1,0,2017
"Phoenix Suns","Utah Jazz",105,112,"Tue, Dec 6, 2016",2016-12-06,0,0,1,2017
"Orlando Magic","Washington Wizards",124,116,"Tue, Dec 6, 2016",2016-12-06,0,0,1,2017
"Miami Heat","Atlanta Hawks",95,103,"Wed, Dec 7, 2016",2016-12-07,0,1,0,2017
"Denver Nuggets","Brooklyn Nets",111,116,"Wed, Dec 7, 2016",2016-12-07,0,0,0,2017
"Detroit Pistons","Charlotte Hornets",77,87,"Wed, Dec 7, 2016",2016-12-07,0,1,0,2017
"Sacramento Kings","Dallas Mavericks",120,89,"Wed, Dec 7, 2016",2016-12-07,0,0,0,2017
"Los Angeles Lakers","Houston Rockets",95,134,"Wed, Dec 7, 2016",2016-12-07,0,0,0,2017
"Golden State Warriors","Los Angeles Clippers",115,98,"Wed, Dec 7, 2016",2016-12-07,0,0,0,2017
"Portland Trail Blazers","Milwaukee Bucks",107,115,"Wed, Dec 7, 2016",2016-12-07,0,0,0,2017
"Cleveland Cavaliers","New York Knicks",126,94,"Wed, Dec 7, 2016",2016-12-07,0,0,1,2017
"Boston Celtics","Orlando Magic",117,87,"Wed, Dec 7, 2016",2016-12-07,0,0,1,2017
"Indiana Pacers","Phoenix Suns",109,94,"Wed, Dec 7, 2016",2016-12-07,0,0,1,2017
"San Antonio Spurs","Chicago Bulls",91,95,"Thu, Dec 8, 2016",2016-12-08,0,0,0,2017
"Portland Trail Blazers","Memphis Grizzlies",86,88,"Thu, Dec 8, 2016",2016-12-08,0,1,0,2017
"Philadelphia 76ers","New Orleans Pelicans",99,88,"Thu, Dec 8, 2016",2016-12-08,0,0,0,2017
"Minnesota Timberwolves","Toronto Raptors",110,124,"Thu, Dec 8, 2016",2016-12-08,0,0,0,2017
"Golden State Warriors","Utah Jazz",106,99,"Thu, Dec 8, 2016",2016-12-08,0,1,0,2017
"Denver Nuggets","Washington Wizards",85,92,"Thu, Dec 8, 2016",2016-12-08,0,1,0,2017
"Toronto Raptors","Boston Celtics",101,94,"Fri, Dec 9, 2016",2016-12-09,0,1,0,2017
"Orlando Magic","Charlotte Hornets",88,109,"Fri, Dec 9, 2016",2016-12-09,0,0,0,2017
"Miami Heat","Cleveland Cavaliers",84,114,"Fri, Dec 9, 2016",2016-12-09,0,0,0,2017
"Indiana Pacers","Dallas Mavericks",103,111,"Fri, Dec 9, 2016",2016-12-09,0,0,0,2017
"Phoenix Suns","Los Angeles Lakers",119,115,"Fri, Dec 9, 2016",2016-12-09,0,0,0,2017
"Atlanta Hawks","Milwaukee Bucks",114,110,"Fri, Dec 9, 2016",2016-12-09,0,0,0,2017
"Detroit Pistons","Minnesota Timberwolves",117,90,"Fri, Dec 9, 2016",2016-12-09,0,0,1,2017
"Houston Rockets","Oklahoma City Thunder",102,99,"Fri, Dec 9, 2016",2016-12-09,0,0,0,2017
"New York Knicks","Sacramento Kings",103,100,"Fri, Dec 9, 2016",2016-12-09,0,0,0,2017
"Miami Heat","Chicago Bulls",100,105,"Sat, Dec 10, 2016",2016-12-10,0,1,0,2017
"Charlotte Hornets","Cleveland Cavaliers",105,116,"Sat, Dec 10, 2016",2016-12-10,0,1,1,2017
"Dallas Mavericks","Houston Rockets",87,109,"Sat, Dec 10, 2016",2016-12-10,0,1,1,2017
"Portland Trail Blazers","Indiana Pacers",111,118,"Sat, Dec 10, 2016",2016-12-10,0,0,1,2017
"New Orleans Pelicans","Los Angeles Clippers",105,133,"Sat, Dec 10, 2016",2016-12-10,0,0,0,2017
"Golden State Warriors","Memphis Grizzlies",89,110,"Sat, Dec 10, 2016",2016-12-10,0,0,0,2017
"Denver Nuggets","Orlando Magic",121,113,"Sat, Dec 10, 2016",2016-12-10,0,0,1,2017
"Brooklyn Nets","San Antonio Spurs",101,130,"Sat, Dec 10, 2016",2016-12-10,0,0,0,2017
"Sacramento Kings","Utah Jazz",84,104,"Sat, Dec 10, 2016",2016-12-10,0,1,0,2017
"Milwaukee Bucks","Washington Wizards",105,110,"Sat, Dec 10, 2016",2016-12-10,0,1,0,2017
"Philadelphia 76ers","Detroit Pistons",97,79,"Sun, Dec 11, 2016",2016-12-11,0,0,0,2017
"New York Knicks","Los Angeles Lakers",118,112,"Sun, Dec 11, 2016",2016-12-11,0,0,0,2017
"Golden State Warriors","Minnesota Timberwolves",116,108,"Sun, Dec 11, 2016",2016-12-11,0,1,0,2017
"Boston Celtics","Oklahoma City Thunder",96,99,"Sun, Dec 11, 2016",2016-12-11,0,0,0,2017
"New Orleans Pelicans","Phoenix Suns",120,119,"Sun, Dec 11, 2016",2016-12-11,0,1,0,2017
"Denver Nuggets","Dallas Mavericks",92,112,"Mon, Dec 12, 2016",2016-12-12,0,0,0,2017
"Brooklyn Nets","Houston Rockets",118,122,"Mon, Dec 12, 2016",2016-12-12,0,0,0,2017
"Charlotte Hornets","Indiana Pacers",94,110,"Mon, Dec 12, 2016",2016-12-12,0,0,0,2017
"Portland Trail Blazers","Los Angeles Clippers",120,121,"Mon, Dec 12, 2016",2016-12-12,0,0,0,2017
"Washington Wizards","Miami Heat",101,112,"Mon, Dec 12, 2016",2016-12-12,0,0,0,2017
"Los Angeles Lakers","Sacramento Kings",92,116,"Mon, Dec 12, 2016",2016-12-12,0,1,0,2017
"Milwaukee Bucks","Toronto Raptors",100,122,"Mon, Dec 12, 2016",2016-12-12,0,0,0,2017
"Orlando Magic","Atlanta Hawks",131,120,"Tue, Dec 13, 2016",2016-12-13,0,0,0,2017
"Minnesota Timberwolves","Chicago Bulls",99,94,"Tue, Dec 13, 2016",2016-12-13,0,0,0,2017
"Memphis Grizzlies","Cleveland Cavaliers",86,103,"Tue, Dec 13, 2016",2016-12-13,0,0,0,2017
"Golden State Warriors","New Orleans Pelicans",113,109,"Tue, Dec 13, 2016",2016-12-13,0,0,0,2017
"New York Knicks","Phoenix Suns",111,113,"Tue, Dec 13, 2016",2016-12-13,0,0,0,2017
"Oklahoma City Thunder","Portland Trail Blazers",95,114,"Tue, Dec 13, 2016",2016-12-13,0,0,1,2017
"Los Angeles Lakers","Brooklyn Nets",97,107,"Wed, Dec 14, 2016",2016-12-14,0,0,0,2017
"Detroit Pistons","Dallas Mavericks",95,85,"Wed, Dec 14, 2016",2016-12-14,0,0,0,2017
"Sacramento Kings","Houston Rockets",98,132,"Wed, Dec 14, 2016",2016-12-14,0,0,0,2017
"Cleveland Cavaliers","Memphis Grizzlies",85,93,"Wed, Dec 14, 2016",2016-12-14,0,1,1,2017
"Indiana Pacers","Miami Heat",89,95,"Wed, Dec 14, 2016",2016-12-14,0,0,0,2017
"Los Angeles Clippers","Orlando Magic",113,108,"Wed, Dec 14, 2016",2016-12-14,0,0,1,2017
"Toronto Raptors","Philadelphia 76ers",123,114,"Wed, Dec 14, 2016",2016-12-14,0,0,0,2017
"Boston Celtics","San Antonio Spurs",101,108,"Wed, Dec 14, 2016",2016-12-14,0,0,0,2017
"Oklahoma City Thunder","Utah Jazz",89,109,"Wed, Dec 14, 2016",2016-12-14,0,1,0,2017
"Charlotte Hornets","Washington Wizards",106,109,"Wed, Dec 14, 2016",2016-12-14,0,0,0,2017
"Portland Trail Blazers","Denver Nuggets",120,132,"Thu, Dec 15, 2016",2016-12-15,0,0,0,2017
"New York Knicks","Golden State Warriors",90,103,"Thu, Dec 15, 2016",2016-12-15,0,0,0,2017
"Chicago Bulls","Milwaukee Bucks",97,108,"Thu, Dec 15, 2016",2016-12-15,0,0,0,2017
"Indiana Pacers","New Orleans Pelicans",95,102,"Thu, Dec 15, 2016",2016-12-15,0,1,0,2017
"San Antonio Spurs","Phoenix Suns",107,92,"Thu, Dec 15, 2016",2016-12-15,0,1,0,2017
"Charlotte Hornets","Boston Celtics",88,96,"Fri, Dec 16, 2016",2016-12-16,0,0,0,2017
"Milwaukee Bucks","Chicago Bulls",95,69,"Fri, Dec 16, 2016",2016-12-16,0,1,1,2017
"New Orleans Pelicans","Houston Rockets",100,122,"Fri, Dec 16, 2016",2016-12-16,0,1,0,2017
"Sacramento Kings","Memphis Grizzlies",96,92,"Fri, Dec 16, 2016",2016-12-16,0,0,0,2017
"Los Angeles Clippers","Miami Heat",102,98,"Fri, Dec 16, 2016",2016-12-16,0,0,0,2017
"Brooklyn Nets","Orlando Magic",111,118,"Fri, Dec 16, 2016",2016-12-16,0,0,0,2017
"Los Angeles Lakers","Philadelphia 76ers",100,89,"Fri, Dec 16, 2016",2016-12-16,0,0,0,2017
"Atlanta Hawks","Toronto Raptors",125,121,"Fri, Dec 16, 2016",2016-12-16,0,0,0,2017
"Dallas Mavericks","Utah Jazz",100,103,"Fri, Dec 16, 2016",2016-12-16,0,0,0,2017
"Detroit Pistons","Washington Wizards",108,122,"Fri, Dec 16, 2016",2016-12-16,0,0,0,2017
"Charlotte Hornets","Atlanta Hawks",107,99,"Sat, Dec 17, 2016",2016-12-17,0,1,1,2017
"Los Angeles Lakers","Cleveland Cavaliers",108,119,"Sat, Dec 17, 2016",2016-12-17,0,1,0,2017
"New York Knicks","Denver Nuggets",114,127,"Sat, Dec 17, 2016",2016-12-17,0,0,0,2017
"Indiana Pacers","Detroit Pistons",105,90,"Sat, Dec 17, 2016",2016-12-17,0,0,1,2017
"Portland Trail Blazers","Golden State Warriors",90,135,"Sat, Dec 17, 2016",2016-12-17,0,0,0,2017
"Houston Rockets","Minnesota Timberwolves",111,109,"Sat, Dec 17, 2016",2016-12-17,0,1,0,2017
"Phoenix Suns","Oklahoma City Thunder",101,114,"Sat, Dec 17, 2016",2016-12-17,0,0,0,2017
"Sacramento Kings","Dallas Mavericks",79,99,"Sun, Dec 18, 2016",2016-12-18,0,0,0,2017
"Utah Jazz","Memphis Grizzlies",82,73,"Sun, Dec 18, 2016",2016-12-18,0,0,0,2017
"Boston Celtics","Miami Heat",105,95,"Sun, Dec 18, 2016",2016-12-18,0,0,0,2017
"Toronto Raptors","Orlando Magic",109,79,"Sun, Dec 18, 2016",2016-12-18,0,0,0,2017
"Brooklyn Nets","Philadelphia 76ers",107,108,"Sun, Dec 18, 2016",2016-12-18,0,0,0,2017
"New Orleans Pelicans","San Antonio Spurs",100,113,"Sun, Dec 18, 2016",2016-12-18,0,0,0,2017
"Los Angeles Clippers","Washington Wizards",110,117,"Sun, Dec 18, 2016",2016-12-18,0,0,0,2017
"Detroit Pistons","Chicago Bulls",82,113,"Mon, Dec 19, 2016",2016-12-19,0,0,0,2017
"Dallas Mavericks","Denver Nuggets",107,117,"Mon, Dec 19, 2016",2016-12-19,0,1,0,2017
"Washington Wizards","Indiana Pacers",105,107,"Mon, Dec 19, 2016",2016-12-19,0,1,0,2017
"Phoenix Suns","Minnesota Timberwolves",108,115,"Mon, Dec 19, 2016",2016-12-19,0,0,0,2017
"Atlanta Hawks","Oklahoma City Thunder",110,108,"Mon, Dec 19, 2016",2016-12-19,0,0,0,2017
"Los Angeles Lakers","Charlotte Hornets",113,117,"Tue, Dec 20, 2016",2016-12-20,0,0,0,2017
"Utah Jazz","Golden State Warriors",74,104,"Tue, Dec 20, 2016",2016-12-20,0,0,0,2017
"San Antonio Spurs","Houston Rockets",102,100,"Tue, Dec 20, 2016",2016-12-20,0,0,0,2017
"Denver Nuggets","Los Angeles Clippers",102,119,"Tue, Dec 20, 2016",2016-12-20,0,1,0,2017
"Boston Celtics","Memphis Grizzlies",112,109,"Tue, Dec 20, 2016",2016-12-20,0,0,0,2017
"Orlando Magic","Miami Heat",136,130,"Tue, Dec 20, 2016",2016-12-20,0,0,0,2017
"Cleveland Cavaliers","Milwaukee Bucks",114,108,"Tue, Dec 20, 2016",2016-12-20,0,0,0,2017
"Indiana Pacers","New York Knicks",111,118,"Tue, Dec 20, 2016",2016-12-20,0,1,0,2017
"New Orleans Pelicans","Philadelphia 76ers",108,93,"Tue, Dec 20, 2016",2016-12-20,0,0,0,2017
"Portland Trail Blazers","Sacramento Kings",121,126,"Tue, Dec 20, 2016",2016-12-20,0,0,0,2017
"Brooklyn Nets","Toronto Raptors",104,116,"Tue, Dec 20, 2016",2016-12-20,0,0,0,2017
"Minnesota Timberwolves","Atlanta Hawks",92,84,"Wed, Dec 21, 2016",2016-12-21,0,0,0,2017
"Washington Wizards","Chicago Bulls",107,97,"Wed, Dec 21, 2016",2016-12-21,0,0,0,2017
"Milwaukee Bucks","Cleveland Cavaliers",102,113,"Wed, Dec 21, 2016",2016-12-21,0,1,1,2017
"Memphis Grizzlies","Detroit Pistons",98,86,"Wed, Dec 21, 2016",2016-12-21,0,1,0,2017
"Oklahoma City Thunder","New Orleans Pelicans",121,110,"Wed, Dec 21, 2016",2016-12-21,0,0,1,2017
"Houston Rockets","Phoenix Suns",125,111,"Wed, Dec 21, 2016",2016-12-21,0,1,0,2017
"Dallas Mavericks","Portland Trail Blazers",96,95,"Wed, Dec 21, 2016",2016-12-21,0,0,1,2017
"Sacramento Kings","Utah Jazz",94,93,"Wed, Dec 21, 2016",2016-12-21,0,1,1,2017
"Golden State Warriors","Brooklyn Nets",117,101,"Thu, Dec 22, 2016",2016-12-22,0,0,0,2017
"Boston Celtics","Indiana Pacers",109,102,"Thu, Dec 22, 2016",2016-12-22,0,0,0,2017
"San Antonio Spurs","Los Angeles Clippers",101,106,"Thu, Dec 22, 2016",2016-12-22,0,0,0,2017
"Los Angeles Lakers","Miami Heat",107,115,"Thu, Dec 22, 2016",2016-12-22,0,0,0,2017
"Orlando Magic","New York Knicks",95,106,"Thu, Dec 22, 2016",2016-12-22,0,0,0,2017
"Oklahoma City Thunder","Boston Celtics",117,112,"Fri, Dec 23, 2016",2016-12-23,0,0,1,2017
"Chicago Bulls","Charlotte Hornets",91,103,"Fri, Dec 23, 2016",2016-12-23,0,0,0,2017
"Brooklyn Nets","Cleveland Cavaliers",99,119,"Fri, Dec 23, 2016",2016-12-23,0,1,0,2017
"Atlanta Hawks","Denver Nuggets",109,108,"Fri, Dec 23, 2016",2016-12-23,0,0,0,2017
"Golden State Warriors","Detroit Pistons",119,113,"Fri, Dec 23, 2016",2016-12-23,0,1,0,2017
"Dallas Mavericks","Los Angeles Clippers",90,88,"Fri, Dec 23, 2016",2016-12-23,0,0,1,2017
"Houston Rockets","Memphis Grizzlies",109,115,"Fri, Dec 23, 2016",2016-12-23,0,0,0,2017
"Washington Wizards","Milwaukee Bucks",96,123,"Fri, Dec 23, 2016",2016-12-23,0,0,0,2017
"Sacramento Kings","Minnesota Timberwolves",109,105,"Fri, Dec 23, 2016",2016-12-23,0,0,0,2017
"Miami Heat","New Orleans Pelicans",87,91,"Fri, Dec 23, 2016",2016-12-23,0,1,0,2017
"Los Angeles Lakers","Orlando Magic",90,109,"Fri, Dec 23, 2016",2016-12-23,0,1,1,2017
"Philadelphia 76ers","Phoenix Suns",116,123,"Fri, Dec 23, 2016",2016-12-23,0,0,0,2017
"San Antonio Spurs","Portland Trail Blazers",110,90,"Fri, Dec 23, 2016",2016-12-23,0,1,0,2017
"Toronto Raptors","Utah Jazz",104,98,"Fri, Dec 23, 2016",2016-12-23,0,0,0,2017
"Golden State Warriors","Cleveland Cavaliers",108,109,"Sun, Dec 25, 2016",2016-12-25,0,0,0,2017
"Los Angeles Clippers","Los Angeles Lakers",102,111,"Sun, Dec 25, 2016",2016-12-25,0,0,0,2017
"Boston Celtics","New York Knicks",119,114,"Sun, Dec 25, 2016",2016-12-25,0,0,0,2017
"Minnesota Timberwolves","Oklahoma City Thunder",100,112,"Sun, Dec 25, 2016",2016-12-25,0,0,0,2017
"Chicago Bulls","San Antonio Spurs",100,119,"Sun, Dec 25, 2016",2016-12-25,0,0,0,2017
"Charlotte Hornets","Brooklyn Nets",118,120,"Mon, Dec 26, 2016",2016-12-26,0,0,0,2017
"Indiana Pacers","Chicago Bulls",85,90,"Mon, Dec 26, 2016",2016-12-26,0,0,1,2017
"Cleveland Cavaliers","Detroit Pistons",90,106,"Mon, Dec 26, 2016",2016-12-26,0,1,0,2017
"Phoenix Suns","Houston Rockets",115,131,"Mon, Dec 26, 2016",2016-12-26,0,0,0,2017
"Denver Nuggets","Los Angeles Clippers",106,102,"Mon, Dec 26, 2016",2016-12-26,0,0,1,2017
"Atlanta Hawks","Minnesota Timberwolves",90,104,"Mon, Dec 26, 2016",2016-12-26,0,0,1,2017
"Dallas Mavericks","New Orleans Pelicans",104,111,"Mon, Dec 26, 2016",2016-12-26,0,0,0,2017
"Memphis Grizzlies","Orlando Magic",102,112,"Mon, Dec 26, 2016",2016-12-26,0,0,0,2017
"Toronto Raptors","Portland Trail Blazers",95,91,"Mon, Dec 26, 2016",2016-12-26,0,0,0,2017
"Philadelphia 76ers","Sacramento Kings",100,102,"Mon, Dec 26, 2016",2016-12-26,0,0,0,2017
"Milwaukee Bucks","Washington Wizards",102,107,"Mon, Dec 26, 2016",2016-12-26,0,0,0,2017
"Memphis Grizzlies","Boston Celtics",103,113,"Tue, Dec 27, 2016",2016-12-27,0,1,0,2017
"Houston Rockets","Dallas Mavericks",123,107,"Tue, Dec 27, 2016",2016-12-27,0,1,1,2017
"Utah Jazz","Los Angeles Lakers",102,100,"Tue, Dec 27, 2016",2016-12-27,0,0,0,2017
"Oklahoma City Thunder","Miami Heat",106,94,"Tue, Dec 27, 2016",2016-12-27,0,0,0,2017
"New York Knicks","Atlanta Hawks",98,102,"Wed, Dec 28, 2016",2016-12-28,0,0,0,2017
"Brooklyn Nets","Chicago Bulls",99,101,"Wed, Dec 28, 2016",2016-12-28,0,0,0,2017
"Minnesota Timberwolves","Denver Nuggets",103,105,"Wed, Dec 28, 2016",2016-12-28,0,0,0,2017
"Milwaukee Bucks","Detroit Pistons",119,94,"Wed, Dec 28, 2016",2016-12-28,0,0,0,2017
"Toronto Raptors","Golden State Warriors",111,121,"Wed, Dec 28, 2016",2016-12-28,0,0,0,2017
"Los Angeles Clippers","New Orleans Pelicans",98,102,"Wed, Dec 28, 2016",2016-12-28,0,0,0,2017
"Charlotte Hornets","Orlando Magic",120,101,"Wed, Dec 28, 2016",2016-12-28,0,0,0,2017
"Sacramento Kings","Portland Trail Blazers",89,102,"Wed, Dec 28, 2016",2016-12-28,0,0,0,2017
"Phoenix Suns","San Antonio Spurs",98,119,"Wed, Dec 28, 2016",2016-12-28,0,0,0,2017
"Indiana Pacers","Washington Wizards",105,111,"Wed, Dec 28, 2016",2016-12-28,0,0,0,2017
"Miami Heat","Charlotte Hornets",82,91,"Thu, Dec 29, 2016",2016-12-29,0,0,1,2017
"Boston Celtics","Cleveland Cavaliers",118,124,"Thu, Dec 29, 2016",2016-12-29,0,0,0,2017
"Dallas Mavericks","Los Angeles Lakers",101,89,"Thu, Dec 29, 2016",2016-12-29,0,0,0,2017
"Oklahoma City Thunder","Memphis Grizzlies",80,114,"Thu, Dec 29, 2016",2016-12-29,0,0,0,2017
"Toronto Raptors","Phoenix Suns",91,99,"Thu, Dec 29, 2016",2016-12-29,0,1,1,2017
"Philadelphia 76ers","Utah Jazz",83,100,"Thu, Dec 29, 2016",2016-12-29,0,0,0,2017
"Detroit Pistons","Atlanta Hawks",98,105,"Fri, Dec 30, 2016",2016-12-30,0,0,0,2017
"Miami Heat","Boston Celtics",114,117,"Fri, Dec 30, 2016",2016-12-30,0,1,1,2017
"Philadelphia 76ers","Denver Nuggets",124,122,"Fri, Dec 30, 2016",2016-12-30,0,1,0,2017
"Dallas Mavericks","Golden State Warriors",99,108,"Fri, Dec 30, 2016",2016-12-30,0,1,0,2017
"Los Angeles Clippers","Houston Rockets",116,140,"Fri, Dec 30, 2016",2016-12-30,0,0,0,2017
"Chicago Bulls","Indiana Pacers",101,111,"Fri, Dec 30, 2016",2016-12-30,0,0,0,2017
"Milwaukee Bucks","Minnesota Timberwolves",99,116,"Fri, Dec 30, 2016",2016-12-30,0,0,0,2017
"New York Knicks","New Orleans Pelicans",92,104,"Fri, Dec 30, 2016",2016-12-30,0,0,0,2017
"Portland Trail Blazers","San Antonio Spurs",94,110,"Fri, Dec 30, 2016",2016-12-30,0,0,0,2017
"Brooklyn Nets","Washington Wizards",95,118,"Fri, Dec 30, 2016",2016-12-30,0,0,0,2017
"Milwaukee Bucks","Chicago Bulls",116,96,"Sat, Dec 31, 2016",2016-12-31,0,1,1,2017
"Cleveland Cavaliers","Charlotte Hornets",121,109,"Sat, Dec 31, 2016",2016-12-31,0,0,0,2017
"New York Knicks","Houston Rockets",122,129,"Sat, Dec 31, 2016",2016-12-31,0,1,1,2017
